stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
1794,EDDU1,EDSALL @ DUBLIN,EDSALL RD & DUBLIN AV,38.80709,-77.17968,,,,
1795,EDDU4,EDSALL @ DUBLIN,EDSALL RD & DUBLIN AV,38.80688,-77.18,,,,
1796,EDER91,EDSALL @ WINTER VIEW,EDSALL RD & INDEPENDENCE CI,38.80549,-77.14269,,,,
1797,EDIN1,EDSALL @ INDEPENDENCE,EDSALL RD & INDEPENDENCE CI,38.8035,-77.14555,,,,
1798,EDIN3,EDSALL @ INDEPENDENCE,EDSALL RD & INDEPENDENCE CI,38.803115,-77.145848,,,,
1799,EDIN4,EDSALL @ INDUSTRIAL,EDSALL RD & INDUSTRIAL DR,38.80539,-77.16972,,,,
1800,EDIN9,EDSALL @ WINTER VIEW,EDSALL RD & INDEPENDENCE CI,38.804112,-77.144341,,,,
1801,EDIR4,EDSALL @ INDIAN RUN,EDSALL RD & INDIAN RUN PW,38.80445,-77.15366,,,,
1802,EDLP2,EDS @ LINCOLN PARK,EDS DR & LINCOLN PARK DR,38.925936,-77.426478,,,,
1803,EDLP91,EDS @ MCLEAREN,EDS DR & MCLEAREN RD,38.923784,-77.423469,,,,
1804,EDMC2,EDS @ MCLEAREN,EDS DR & MCLEAREN RD,38.92784,-77.42533,,,,
1805,EDTF1,EDSALL @ TIMBER FOREST,EDSALL RD & TIMBER FOREST DR,38.80475,-77.15356,,,,
1806,EDWH1,EDSALL @ WHITING,EDSALL RD & WHITING ST,38.80765,-77.13466,,,,
1807,EDWH3,EDSALL @ WHITING,EDSALL RD & STANTON PL,38.80749,-77.13506,,,,
1808,EDWH91,EDSALL @ CLAYTON,EDSALL RD & CLAYTON LA,38.80771,-77.13704,,,,
1809,EDWV1,EDSALL @ WINTER VIEW,EDSALL RD & WINTER VIEW DR,38.80434,-77.14455,,,,
1810,EDWV9,EDSALL @ WINTER VIEW,EDSALL RD & WINTER VIEW DR,38.80667,-77.14149,,,,
1811,EDYO4,EDSALL @ YOUKUM,EDSALL RD & YOUKUM PW,38.80765,-77.13856,,,,
1812,EDYO91,EDSALL @ YOAKUM,EDSALL RD & YOAKUM PW,38.80752,-77.14067,,,,
1813,EDYO92,EDSALL @ YOAKUM,EDSALL RD & YOAKUM PW,38.80632,-77.1422,,,,
1814,EDYO93,EDSALL @ YOAKUM,EDSALL RD & YOAKUM PW,38.80626,-77.14227,,,,
1815,EDYO94,EDSALL @ WINTER VIEW,EDSALL RD & YOAKUM PW,38.80539,-77.14325,,,,
1816,EIVD1,EISENHOWER @ S VAN DORN,EISENHOWER AV & SOUTH VAN DORN ST,38.79926,-77.13382,,,,
1817,EIVD4,EISENHOWER @ S VAN DORN,EISENHOWER AV & SOUTH VAN DORN ST,38.79899,-77.133267,,,,
1818,ELAL91,ELDEN @ LEGACY PRIDE,ELDEN ST & LEGACY PRIDE DR,38.966302,-77.396447,,,,
1819,ELCA1,ELDEN @ CARLISLE,ELDEN ST & CARLISLE DR,38.96655,-77.3687,,,,
1820,ELCA4,ELDEN @ CARLISLE,ELDEN ST & CARLISLE DR,38.96632,-77.36838,,,,
1821,ELCE1,ELDEN @ CENTER,ELDEN ST & CENTER ST,38.96963,-77.38761,,,,
1822,ELCE3,ELDEN @ CENTER,ELDEN ST & CENTER ST,38.96946,-77.388,,,,
1823,ELCH2,ELECTRIC @ CHESTERTOWN,ELECTRIC AV & CHESTERTOWN DR,38.90117,-77.24185,,,,
1824,ELCH4,ELECTRIC @ CHESTERTOWN,ELECTRIC AV & CHESTERTOWN DR,38.90128,-77.24101,,,,
1826,ELFO9,ELECTRIC @ FOLLIN,ELECTRIC AV & FOLLIN LA,38.90186,-77.24367,,,,
1827,ELGA2,ELECTRIC @ GALLOWS,ELECTRIC AV & GALLOWS RD,38.89798,-77.22495,,,,
1828,ELGA3,ELECTRIC @ GALLOWS,ELECTRIC AV & GALLOWS RD,38.89787,-77.22477,,,,
1829,ELGR1,ELDEN @ GRANT,ELDEN ST & GRANT ST,38.9686,-77.37846,,,,
1830,ELGR3,ELDEN @ GRANT,ELDEN ST & GRANT ST,38.96853,-77.37887,,,,
1831,ELHE2,ELDEN @ HERNDON,ELDEN ST & HERNDON PW,38.963136,-77.398998,,,,
1832,ELHE3,ELDEN @ HERNDON,ELDEN ST & HERNDON PW,38.9627,-77.399001,,,,
1833,ELHE91,ELDEN @ HERNDON,ELDEN ST & HERNDON PW,38.961252,-77.40035,,,,
1834,ELHP2,ELDEN @ JONQUIL,ELDEN ST & HERNDON PW,38.96756,-77.373899,,,,
1835,ELHP3,ELDEN @ HERNDON,ELDEN ST & HERNDON PW,38.967,-77.37224,,,,
1836,ELJA1,ELDEN @ JACKSON,ELDEN ST & JACKSON ST,38.96925,-77.38143,,,,
1837,ELJO3,ELDEN @ JONQUIL,ELDEN ST & JONQUIL LA,38.96741,-77.37393,,,,
1838,ELLA1,ELDEN @ LAUREL,ELDEN ST & LAUREL WY,38.96644,-77.36649,,,,
1839,ELLO4,ELDEN @ LOCUST,ELDEN ST & LOCUST ST,38.968171,-77.39518,,,,
1840,ELLO91,ELDEN @ LEGACY PRIDE,ELDEN ST & LEGACY PRIDE DR,38.966397,-77.396674,,,,
1841,ELMC2,ELECTRIC @ MCGREGOR,ELECTRIC AV & MCGREGOR CT,38.89806,-77.22625,,,,
1842,ELMO1,ELDEN @ MONROE,ELDEN ST & MONROE ST,38.96967,-77.38317,,,,
1843,ELMO3,ELDEN @ MONROE,ELDEN ST & MONROE ST,38.96967,-77.3841,,,,
1844,ELPO2,ELDEN @ POST,ELDEN ST & POST DR,38.96793,-77.37555,,,,
1845,ELPO91,ELDEN @ JONQUIL,ELDEN ST & JONQUIL LA,38.96941,-77.37431,,,,
1846,ELPO92,ELDEN @ JONQUIL,ELDEN ST & JONQUIL LA,38.97034,-77.37634,,,,
1847,ELPO93,ELDEN @ GRANT,ELDEN ST & GRANT ST,38.96835,-77.37741,,,,
1852,ELVB3,ELDEN @ VAN BUREN,ELDEN ST & VAN BUREN ST,38.96901,-77.38108,,,,
1853,ELWH3,ELECTRIC @ WHEYSTONE,ELECTRIC AV & WHEYSTONE CT,38.89803,-77.22699,,,,
1854,ELWI2,ELECTRIC @ WILLIAMS,ELECTRIC AV & WILLIAMS AV,38.90073,-77.23343,,,,
1855,ELWI3,ELECTRIC @ WILLIAMS,ELECTRIC AV & WILLIAMS AV,38.90053,-77.23344,,,,
1856,ELWO4,ELDEN @ WORLDGATE,ELDEN ST & WORLDGATE DR,38.959709,-77.401211,,,,
1857,ELWO92,ELDEN @ HERNDON,ELDEN ST & HERNDON PW,38.960858,-77.400357,,,,
1858,ETCE1,ELECTRIC @ CENTRAL,ELECTRIC AV & CENTRAL AV,38.89978,-77.23126,,,,
1859,FPSR3,FAIRFAX COUNTY PW @ SQUIRREL RUN,FAIRFAX COUNTY PW & SQUIRREL RUN CT,38.75801,-77.22488,,,,
1860,FPTE1,FAIRFAX COUNTY PW @ TERMINAL,FAIRFAX COUNTY PW & TERMINAL RD,38.73631,-77.18943,,,,
1861,FPTE2,FAIRFAX COUNTY PW @ TERMINAL,FAIRFAX COUNTY PW & TERMINAL RD,38.73463,-77.18986,,,,
1867,FFCE1,FRANKLIN FARM @ CENTREVILLE,FRANKLIN FARM RD & CENTREVILLE RD,38.912959,-77.420024,,,,
1868,FFCE4,FRANKLIN FARM @ CENTREVILLE,FRANKLIN FARM RD & CENTREVILLE RD,38.91279,-77.420183,,,,
1871,FFHM1,FRANKLIN FARM @ HIDDEN MEADOW,FRANKLIN FARM RD & HIDDEN MEADOW DR,38.90738,-77.408154,,,,
1875,FFOD1,FRANKLIN FARM @ OLD DAIRY,FRANKLIN FARM RD & OLD DAIRY RD,38.909826,-77.413288,,,,
1876,FFOD2,FRANKLIN FARM @ OLD DAIRY,FRANKLIN FARM RD & OLD DAIRY RD,38.909656,-77.413335,,,,
1879,FFSH2,FRANKLIN FARM @ STONE HEATHER,FRANKLIN FARM RD & STONE HEATHER DR,38.907829,-77.41053,,,,
1880,FFSH4,FRANKLIN FARM @ STONE HEATHER,FRANKLIN FARM RD & STONE HEATHER DR,38.90766,-77.41008,,,,
1881,FFTH3,FRANKLIN FARM @ THORNGATE,FRANKLIN FARM RD & THORNGATE DR,38.910484,-77.417603,,,,
1882,FFTH4,FRANKLIN FARM @ THORNGATE,FRANKLIN FARM RD & THORNGATE DR,38.91078,-77.417883,,,,
1883,FFTR1,FRANKLIN FARM @ TRANQUILITY,FRANKLIN FARM RD & TRANQUILITY LA,38.910745,-77.414467,,,,
1884,FFTR2,FRANKLIN FARM @ TRANQUILITY,FRANKLIN FARM RD & TRANQUILITY LA,38.910518,-77.414255,,,,
1891,FHAD3,FORT HUNT @ ADMIRAL,FORT HUNT RD & ADMIRAL DR,38.74999,-77.05733,,,,
1892,FHAL2,FORT HUNT @ ALEXANDRIA,FORT HUNT RD & ALEXANDRIA AV,38.74712,-77.05811,,,,
1893,FHBV91,FORT HUNT @ BELLE VIEW,FORT HUNT RD & BELLE VIEW BV,38.77316,-77.06254,,,,
1894,FHEL1,FORT HUNT @ ELKIN,FORT HUNT RD & ELKIN ST,38.72229,-77.06063,,,,
1897,FHFH4,FORT HUNT @ FORT HUNT CT,FORT HUNT RD & FORT HUNT CT,38.76194,-77.05953,,,,
1898,FHGA2,FORT HUNT @ GAHANT,FORT HUNT RD & GAHANT RD,38.744,-77.05733,,,,
1900,FHHC2,FORT HUNT @ HUNTING COVE,FORT HUNT RD & HUNTING COVE PL,38.785195,-77.061248,,,,
1902,FHLA1,FORT HUNT @ LAFAYETTE,FORT HUNT RD & LAFAYETTE DR,38.74059,-77.05485,,,,
1903,FHMA3,FORT HUNT @ MARINE,FORT HUNT RD & MARINE DR,38.75855,-77.05845,,,,
1904,FHMA91,FORT HUNT @ MARINE,FORT HUNT RD & MARINE DR,38.75692,-77.05766,,,,
1905,FHMH19,FORT HUNT @ MASON HILL,FORT HUNT RD & MASON HILL,38.75674,-77.05742,,,,
1906,FHOA1,FORT HUNT @ OAKBROOKE,FORT HUNT RD & OAKBROOKE AV,38.73528,-77.05491,,,,
1908,FHPA3,FORT HUNT @ PAUL SPRING RD,FORT HUNT RD & PAUL SPRING RD,38.76004,-77.05931,,,,
1909,FHPA4,FORT HUNT @ PAUL SPRING RD,FORT HUNT RD & PAUL SPRING RD,38.76012,-77.05921,,,,
1910,FHPL4,FORT HUNT @ PLYMOUTH,FORT HUNT RD & PLYMOUTH RD,38.72525,-77.05922,,,,
1911,FHPS4,FORT HUNT @ PAUL SPRING PW,FORT HUNT RD & PAUL SPRING PW,38.74845,-77.05761,,,,
1912,FHRA2,FLINT HILL @ RAMBLING,FLINT HILL RD & RAMBLING RD,38.89278,-77.28102,,,,
1913,FHRA4,FLINT HILL @ RAMBLING,FLINT HILL RD & RAMBLING RD,38.892516,-77.280762,,,,
1916,FHSU1,FLINT HILL @ SUNRISE,FLINT HILL RD & SUNRISE RD,38.895579,-77.283284,,,,
1917,FHSU2,FLINT HILL @ SUNRISE,FLINT HILL RD & SUNRISE RD,38.89573,-77.28351,,,,
1918,FHSW1,FORT HUNT @ SWAN TE,FORT HUNT RD & SWAN TE,38.77923,-77.06289,,,,
1919,FHSW2,FORT HUNT @ SWAN TE,FORT HUNT RD & SWAN TE,38.77913,-77.06308,,,,
1920,FHVA3,FLINT HILL @ VALE,FLINT HILL RD & VALE RD,38.89745,-77.28504,,,,
1921,FHVA4,FLINT HILL @ VALE,FLINT HILL RD & VALE RD,38.897815,-77.284987,,,,
1922,FHWA2,FORT HUNT @ WAYNEWOOD,FORT HUNT RD & WAYNEWOOD,38.72659,-77.05848,,,,
1923,FHWF2,FORT HUNT @ WAKE FOREST,FORT HUNT RD & WAKE FOREST DR,38.76817,-77.05986,,,,
1924,FHWF91,FORT HUNT @ WAKE FOREST,FORT HUNT RD & WAKE FOREST DR,38.77338,-77.06234,,,,
1925,FHWG1,FORT HUNT @ WESTGROVE,FORT HUNT RD & WESTGROVE BV,38.764,-77.05977,,,,
1927,FLAL91,FLORIDA @ ALABAMA,FLORIDA AV & FLORIDA AV,38.964036,-77.391656,,,,
1928,FLCE3,FLORIDA @ CENTER,FLORIDA AV & CENTER ST,38.965057,-77.389849,,,,
1929,FLCE91,FLORIDA @ ALABAMA,FLORIDA AV & ALABAMA DR,38.963966,-77.391892,,,,
1930,FLFB3,FAIR LAKES PW @ FAIR LAKES SHOPPING,FAIR LAKES PW & FAIR LAKES SHOPPING CE,38.85839,-77.39291,,,,
1932,FLFL3,FAIR LAKES PW @ FAIR LAKES CI,,38.860538,-77.389884,,,,
1933,FLFL4,FAIR LAKES PW @ FAIR LAKES CT,,38.86059,-77.37783,,,,
1934,FLFK2,FAIR LAKES PW @ FAIR KNOLL,FAIR LAKES PW & FAIR KNOLL DR,38.86196,-77.3873,,,,
1935,FLFK3,FAIR LAKES PW @ FAIR KNOLL,,38.86179,-77.38704,,,,
1936,FLGH1,FAIR LAKES BV @ GREAT HERON,FAIR LAKES BV & GREAT HERON DR,38.856005,-77.401302,,,,
1938,FLLE2,FAIR LAKES PW @ LEGATO,FAIR LAKES PW & LEGATO RD,38.8622,-77.36418,,,,
1939,FLLE3,FAIR LAKES PW @ LEGATO,FAIR LAKES PW & LEGATO RD,38.86189,-77.36438,,,,
1940,FLOC1,FAIR LAKES PW @ OAK CREEK,FAIR LAKES PW & OAK CREEK LA,38.8599,-77.375,,,,
1941,FLOC4,FAIR LAKES PW @ OAK CREEK,FAIR LAKES PW & OAK CREEK LA,38.85959,-77.37503,,,,
1942,FLPC1,FAIR LAKES PW @ PENDER CREEK,FAIR LAKES PW & PENDER CREEK CI,38.86041,-77.36832,,,,
1943,FLPR4,FAIR LAKES PW@ FAIR LAKES PROMENADE,FAIR LAKES PW & FAIR LAKES PROMENADE DR,38.85919,-77.36981,,,,
1944,FLPR9,FAIR LAKES PW@ FAIR LAKES PROMENADE,FAIR LAKES PW & FAIR LAKES PROMENADE DR,38.86021,-77.36811,,,,
1946,FLRS4,FAIR LAKES CI @ ROGER STOVER,FAIR LAKES CI & ROGER STOVER DR,38.858956,-77.379457,,,,
1947,FLRS91,FAIR LAKES CI @ ROGER STOVER,FAIR LAKES CI & ROGER STOVER DR,38.858428,-77.381149,,,,
1948,FLRS92,FAIR LAKES CI af HYATT HOTEL,,38.858464,-77.385916,,,,
1949,FLSC1,FAIR LAKES PW @ FAIR LAKES SHOPPING,FAIR LAKES PW & FAIR LAKES SHOPPING CE,38.858971,-77.392252,,,,
1950,FLSE2,FAIR LAKES BV @ SEDGEHURST,FAIR LAKES BV & SEDGEHURST DR,38.856749,-77.39753,,,,
1951,FLSE4,FAIR LAKES BV @ SEDGEHURST,FAIR LAKES BV & SEDGEHURST DR,38.856585,-77.397307,,,,
1952,FLSH3,FAIR LAKES CI @ SHOPPES LA,,38.859476,-77.387782,,,,
1953,FLSH4,FAIR LAKES CI @ SHOPPES LA,,38.859586,-77.38756,,,,
1954,FLSH91,FAIR LAKES CI @ HYATT HOTEL,,38.858103,-77.385584,,,,
1955,FLSH92,FAIR LAKES CI @ ROGER STOVER,FAIR LAKES CI & ROGER STOVER DR,38.858105,-77.381558,,,,
1956,FLWO2,FAIR LAKES PW @ WEST OX,FAIR LAKES PW & WEST OX RD,38.85955,-77.37229,,,,
1959,FMBU1,SUNRISE VALLEY @ WOOD OAK,SUNRISE VALLEY DR & WOOD OAK DR,38.95159,-77.40052,,,,
1963,FMJM2,FOX MILL @ JOHN MILTON,FOX MILL RD & JOHN MILTON DR,38.928881,-77.375328,,,,
1970,FOAL91,FOLLIN @ VEGA,FOLLIN LA & VEGA LA,38.903974,-77.246299,,,,
1971,FOBC3,FOUNTAIN @ BARON CAMERON,FOUNTAIN DR & BARON CAMERON AV,38.9654,-77.35624,,,,
1972,FOBE9,FORDSON @ BEECHCRAFT,FORDSON RD & BEECHCRAFT DR,38.753852,-77.086041,,,,
1973,FOBT3,FOUNTAIN @ BOWMAN TOWNE,FOUNTAIN DR & BOWMAN TOWNE DR,38.96189,-77.35682,,,,
1974,FOBT4,FOUNTAIN @ BOWMAN TOWNE,FOUNTAIN DR & BOWMAN TOWNE DR,38.96185,-77.35664,,,,
1975,FOBV4,FORDSON @ BELVEDERE,FORDSON RD & BELVEDERE DR,38.74458,-77.08054,,,,
1976,FOEC2,FOLLIN @ ECHOLS,FOLLIN LA & ECHOLS ST,38.906519,-77.249655,,,,
1977,FOEC4,FOLLIN @ ECHOLS,FOLLIN LA & ECHOLS ST,38.906341,-77.24922,,,,
1978,FOEL91,FOLLIN@VEGA,FOLLIN LA & VEGA LA,38.903668,-77.245667,,,,
1980,FOJM3,FORDSON @ JOSEPH MAKELL,FORDSON RD & JOSEPH MAKELL CT,38.746985,-77.081464,,,,
1984,FOJM19,FORDSON @ JOSEPH MAKELL,FORDSON RD & JOSEPH MAKELL CT,38.74801,-77.08204,,,,
1991,FOSP4,FOUNTAIN @ SPECTRUM,FOUNTAIN DR & SPECTRUN CR,38.9655,-77.35608,,,,
1994,FPCO1,FRYING PAN @ COPPERMINE,FRYING PAN RD & COPPERMINE RD,38.9428,-77.40526,,,,
1995,FPCO3,FRYING PAN @ COPPERMINE,FRYING PAN RD & COPPERMINE RD,38.94242,-77.40568,,,,
1996,FPGR2,FRYING PAN @ GREY ROY,FRYING PAN RD & GREY ROY LA,38.94598,-77.39599,,,,
1997,FPDL4,FRYING PAN @ DAKOTA LAKES,FRYING PAN RD & ELM TREE DR,38.94577,-77.3951,,,,
1998,FPFI3,FRYING PAN @ FIELDCREEK,FRYING PAN RD & FIELDCREEK DR,38.94344,-77.40216,,,,
1999,FPFM1,FRYING PAN @ FOX MILL,FRYING PAN RD & FOX MILL RD,38.94516,-77.39856,,,,
2000,FPFM3,FRYING PAN @ FOX MILL,FRYING PAN RD & FOX MILL RD,38.94462,-77.39911,,,,
2009,FPSF1,FRYING PAN @ SIMPKINS FARM,FRYING PAN RD & SIMPKINS FARM DR,38.943862,-77.401697,,,,
2010,FPSR1,FAIRFAX COUNTY PW @ SQUIRREL RUN,FAIRFAX COUNTY PW & SQUIRREL RUN CT,38.75851,-77.22469,,,,
2013,FRGH1,FAIR RIDGE @ GRASSY HILL,FAIR RIDGE DR & GRASSY HILL CT,38.868348,-77.370874,,,,
2014,FRCA1,FRANCONIA @ CANNON,FRANCONIA RD & CANNON LA,38.79165,-77.10033,,,,
2015,FRCA4,FRANCONIA @ CANNON,FRANCONIA RD & CANNON LA,38.791547,-77.100234,,,,
2016,FRCL1,FRANCONIA @ RIDGE VIEW,FRANCONIA RD & RIDGE VIEW DR,38.791224,-77.105968,,,,
2017,FRCL2,FRANCONIA @ CLERMONT,FRANCONIA RD & CLERMONT DR,38.79002,-77.108983,,,,
2018,FRCL4,FRANCONIA @ CLERMONT,FRANCONIA RD & CLERMONT DR,38.79014,-77.1083,,,,
2019,FRSRLO9,FRANCONIA SERVICE RD @ LOISDALE,FRANCONIA RD SERVICE ROAD & LOISDALE RD,38.77779,-77.174535,,,,
2020,FRCR1,FRANCONIA @ CRAFT,FRANCONIA RD & CRAFT RD,38.788958,-77.113775,,,,
2021,FRCR4,FRANCONIA @ CRAFT,FRANCONIA RD & CRAFT RD,38.78871,-77.11328,,,,
2022,FRDE4,FRONTIER @ DEEPFORD,FRONTIER DR & DEEPFORD ST,38.78396,-77.1716,,,,
2023,FRDG3,FLAT ROCK @ DEER CAP,FLAT ROCK RD & DEER CAP CT,38.77444,-77.1511,,,,
2024,FREL4,FRANCONIA @ ELM,FRANCONIA RD & ELM ST,38.78317,-77.1402,,,,
2025,FRFF2,FRANCONIA @ FRANCONIA FOREST,FRANCONIA RD & FRANCONIA FOREST LA,38.781193,-77.151587,,,,
2026,FRRO4,FRANCONIA @ ROSO,FRANCONIA RD & ROSO ST,38.77969,-77.15733,,,,
2029,FRFR4,FLAT ROCK @ FLAT ROCK,FLAT ROCK RD & FLAT ROCK CT,38.77444,-77.15236,,,,
2031,FRFT4,FLEET @ FLAT ROCK,FLEET DR & FLAT ROCK RD,38.77352,-77.15423,,,,
2032,FRGA2,FRYE @ GAGE,FRYE RD & GAGE RD,38.73364,-77.11427,,,,
2033,FRGA4,FRYE @ GAGE,FRYE RD & GAGE RD,38.7334,-77.11398,,,,
2034,FRGR4,FRANCONIA @ GROVEDALE,FRANCONIA RD & GROVEDALE DR,38.78098,-77.15123,,,,
2035,FRGU1,FRANCONIA @ GUM,FRANCONIA RD & GUM ST,38.78419,-77.12948,,,,
2036,FRGU4,FRANCONIA @ GUM,FRANCONIA RD & GUM ST,38.78398,-77.12908,,,,
2038,FRIN3,FRANCONIA @ INWOOD,FRANCONIA RD & INWOOD DR,38.7787,-77.16293,,,,
2039,FRIT1,FLAT ROCK @ INDIAN TRAIL,FLAT ROCK RD & INDIAN TRAIL CT,38.77404,-77.15405,,,,
2040,FRJA2,FRANCONIA @ JANE,FRANCONIA RD & JANE WY,38.78695,-77.12035,,,,
2041,FRKI2,FRYE @ KIDD,FRYE RD & KIDD ST,38.73556,-77.11494,,,,
2042,FRLE4,FRANCONIA @ LEEWOOD,FRANCONIA RD & LEEWOOD DR,38.78707,-77.11975,,,,
2043,FRLV2,FRANCONIA @ LA VISTA,FRANCONIA RD & LA VISTA DR,38.788548,-77.11801,,,,
2044,FRLV3,FRANCONIA @ LA VISTA,FRANCONIA RD & LA VISTA DR,38.78841,-77.11776,,,,
2045,FRPE1,FRANCONIA @ PEVERILL,FRANCONIA RD & PEVERILL DR,38.789317,-77.11076,,,,
2046,FRPE4,FRANCONIA @ PEVERILL,FRANCONIA RD & PEVERILL DR,38.78925,-77.11052,,,,
2047,FRRV4,FRANCONIA @ RIDGE VIEW,FRANCONIA RD & RIDGE VIEW DR,38.791097,-77.105687,,,,
2048,FRSA1,FRANCONIA @ SABLE,FRANCONIA RD & SABLE DR,38.79163,-77.09687,,,,
2049,FRSA4,FRANCONIA @ SABLE,FRANCONIA RD & SABLE DR,38.791442,-77.096836,,,,
2050,FRSJ2,FRANCONIA @ SAINT JOHN,FRANCONIA RD & SAINT JOHN DR,38.78328,-77.14111,,,,
2053,FRVD2,FRANCONIA @ SOUTH VAN DORN,FRANCONIA RD & SOUTH VAN DORN ST,38.783973,-77.137656,,,,
2054,FRVI3,FRANCONIA @ VILLA,FRANCONIA RD & VILLA ST,38.78352,-77.13845,,,,
2055,FRVV4,FRANCONIA @ VALLEY VIEW,FRANCONIA RD & VALLEY VIEW DR,38.78156,-77.14819,,,,
2056,FRZE2,FRANCONIA @ ZEKAN,FRANCONIA RD & ZEKAN LA,38.77954,-77.1599,,,,
2057,FRZE3,FRANCONIA @ ZEKAN,FRANCONIA RD & ZEKAN LA,38.77926,-77.16,,,,
2058,FSBM3,FRANCONIA-SPRNGFLD PW @ BONNIEMILL,FRANCONIA-SPRINGFIELD PW & BONNIEMILL LA,38.76454,-77.19644,,,,
2059,FSSV1,FRANCONIA-SPRNGFLD PW@SPRNG VILLAGE,FRANCONIA-SPRINGFIELD PW & SPRING VILLAGE DR,38.76487,-77.19588,,,,
2060,FTBU1,FRONTIER @ BUCKSKIN,FRONTIER DR & BUCKSKIN ST,38.77887,-77.17171,,,,
2061,FTBU2,FRONTIER @ BUCKSKIN,FRONTIER DR & BUCKSKIN ST,38.77895,-77.17188,,,,
2062,FTCI2,FRONTIER @ CIMARRON,FRONTIER DR & CIMARRON ST,38.78162,-77.17182,,,,
2063,FTCI4,FRONTIER @ CIMARRON,FRONTIER DR & CIMARRON ST,38.78131,-77.17167,,,,
2064,FTFR3,FRONTIER @ FRANCONIA,FRONTIER DR & FRANCONIA RD,38.77611,-77.17175,,,,
2065,FTSM9,FRONTIER @ FRANCONIA,FRONTIER DR & SPRING MALL RD,38.77565,-77.17141,,,,
2066,FTSM2,FRONTIER @ SPRING MALL,FRONTIER DR & SPRING MALL RD,38.77251,-77.17175,,,,
2067,FUBA1,FULLERTON @ BACKLICK,FULLERTON RD & BACKLICK RD,38.74528,-77.18924,,,,
2068,FUBA2,FULLERTON @ BACKLICK,FULLERTON RD & BACKLICK RD,38.74504,-77.18928,,,,
2069,FUBK2,FULLERTON @ BACKLICK,FULLERTON RD & BACKLICK RD,38.74401,-77.19343,,,,
2070,GAAN2,GALLOWS @ ANDERSON,GALLOWS RD & ANDERSON DR,38.86149,-77.22752,,,,
2071,GAAR3,GALLOWS @ ARLINGTON,GALLOWS RD & ARLINGTON BV,38.86431,-77.22799,,,,
2072,GAAS2,GALLOWS @ ASTON,GALLOWS RD & ASTON ST,38.85135,-77.21419,,,,
2073,GABM2,GALLOWS @ BRIGHT MEADOWS,GALLOWS RD & BRIGHT MEADOWS LA,38.89097,-77.22557,,,,
2075,GABO2,GALLOWS @ BOONE,GALLOWS RD & BOONE BV,38.91374,-77.22806,,,,
2076,GABO4,GALLOWS @ GALLOWS BRANCH,GALLOWS RD & BOEING CT,38.907199,-77.221833,,,,
2078,GACO1,GALLOWS @ COTTAGE,GALLOWS RD & COTTAGE ST,38.88698,-77.22699,,,,
2079,GACO2,GALLOWS @ COTTAGE,GALLOWS RD & COTTAGE ST,38.88697,-77.22726,,,,
2082,GADO3,GALLOWS @ DOLCE,GALLOWS RD & DOLCE DR,38.8467,-77.20365,,,,
2083,GADO4,GALLOWS @ DOLCE,GALLOWS RD & DOLCE DR,38.84686,-77.20361,,,,
2087,GAEL1,GALLOWS @ RAILROAD,GALLOWS RD & RAILROAD ST,38.89836,-77.22425,,,,
2088,GAEL2,GALLOWS @ ELECTRIC,GALLOWS RD & ELECTRIC AV,38.89827,-77.22454,,,,
2089,GAEL3,GALLOWS @ IDYLWOOD,GALLOWS RD & ELM PL,38.89581,-77.22514,,,,
2090,GAEL4,GALLOWS @ ELM,GALLOWS RD & ELM PL,38.89594,-77.22485,,,,
2091,GAEX2,GALLOWS @ EXECUTIVE,GALLOWS RD & EXECUTIVE AV,38.84985,-77.21027,,,,
2092,GAGA1,GALLOWS @ WENDELL HOWARD,GALLOWS RD & WENDELL HOWARD RD,38.869607,-77.22712,,,,
2093,GAGA2,GALLOWS @ GATEHOUSE,GALLOWS RD & GATEHOUSE RD,38.86849,-77.22767,,,,
2094,GAGA9,GALLOWS @ WENDELL HOWARD,GALLOWS RD & WENDELL HOWARD RD,38.87031,-77.22732,,,,
2095,GAGB2,GALLOWS @ GALLOWS BRANCH,GALLOWS RD & GALLOWS BRANCH RD,38.91014,-77.22396,,,,
2096,GAGB4,GALLOWS @ BOEING,GALLOWS RD & BOEING CT,38.908885,-77.222792,,,,
2097,GAHE4,GALLOWS @ HEMLOCK,GALLOWS RD & HEMLOCK DR,38.85168,-77.21473,,,,
2098,GAHR1,GALLOWS @ HOLMES RUN,GALLOWS RD & HOLMES RUN DR,38.85282,-77.21786,,,,
2099,GAIL1,GALLOWS @ ILIFF,GALLOWS RD & ILIFF DR,38.892,-77.22486,,,,
2100,GALE3,GALLOWS @ LEE,GALLOWS RD & LEE HY,38.87347,-77.22707,,,,
2101,GALE4,GALLOWS @ LEE,GALLOWS RD & LEE HY,38.873764,-77.226828,,,,
2103,GAMA1,GALLOWS @ MADRON,GALLOWS RD & MADRON LA,38.90495,-77.222472,,,,
2104,GAMA3,GALLOWS @ MADRON,GALLOWS RD & MADRON LA,38.90439,-77.22289,,,,
2106,GAME4,GALLOWS @ MADRILLON,,38.91078,-77.22513,,,,
2107,GAMO2,GALLOWS @ MERRY OAKS,GALLOWS RD & MERRY OAKS LA,38.90807,-77.22258,,,,
2108,GAOA3,GALLOWS @ OAK,GALLOWS RD & OAK ST,38.9002,-77.22404,,,,
2109,GAOA4,GALLOWS @ OAK,GALLOWS RD & OAK ST,38.900282,-77.223719,,,,
