stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url
468,61112,"N Queen Street, SB @ 12th Street N, NS",38.887686,-77.076796,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A61112#realTimeResultsContainer"
469,61113,"12th Street N, EB @ Fort Myer Drive, MB",38.888100,-77.074600,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A61113#realTimeResultsContainer"
470,61005,"12th Street N, WB @ Fort Myer Drive, MB",38.888081,-77.075349,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A61005#realTimeResultsContainer"
471,61004,"N Oak Street, WB @ 14th Street N, MB",38.889322,-77.073442,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A61004#realTimeResultsContainer"
472,61114,"N Oak Street, EB @ 14th Street N, MB",38.889514,-77.073334,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A61114#realTimeResultsContainer"
473,61003,"14th Street N, SB @ N Meade Street, FS",38.890247,-77.071642,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A61003#realTimeResultsContainer"
474,61115,"14th Street N, NB @ N Meade Street, NS",38.890157,-77.071671,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A61115#realTimeResultsContainer"
478,61018,"Key Blvd, EB @ N Ode Street, NS",38.896143,-77.076071,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A61018#realTimeResultsContainer"
479,61101,"Key Blvd, WB @ N Ode Street, FS",38.896282,-77.076194,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A61101#realTimeResultsContainer"
480,61017,"N Scott Street, EB @ N Quinn Street, NS",38.895989,-77.078677,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A61017#realTimeResultsContainer"
481,61102,"N Scott Street, WB @ N Quinn Street, FS",38.896129,-77.078807,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A61102#realTimeResultsContainer"
482,61103,"21st Street N, WB @ N Scott Street, FS",38.898238,-77.081802,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A61103#realTimeResultsContainer"
483,61016,"21st Street N, EB @ N Scott Street, MB",38.898200,-77.081600,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A61016#realTimeResultsContainer"
484,61104,"21st Street N, WB @ N Troy Street, NS",38.898077,-77.083686,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A61104#realTimeResultsContainer"
485,61015,"21st Street N, EB @ N Troy Street, NS",38.897941,-77.083989,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A61015#realTimeResultsContainer"
486,61105,"N Veitch Street, SB @ 20th Street N, NS",38.896902,-77.086453,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A61105#realTimeResultsContainer"
487,61014,"N Veitch Street, NB @ 20th Street N, FS",38.896840,-77.086337,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A61014#realTimeResultsContainer"
494,62206,"Spout Run, NB @ Lee Highway, FS",38.896283,-77.095558,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A62206#realTimeResultsContainer"
495,62011,"Spout Run, SB @ Lee Highway, NS",38.896857,-77.095297,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A62011#realTimeResultsContainer"
496,62207,"N Lorcom Lane, WB @ N Edgewood Street, FS",38.899242,-77.096328,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A62207#realTimeResultsContainer"
497,62010,"N Lorcom Lane, EB @ N Edgewood Street, NS",38.899096,-77.096197,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A62010#realTimeResultsContainer"
498,62208,"N Lorcom Lane, WB @ N Fillmore Street, FS",38.899838,-77.098602,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A62208#realTimeResultsContainer"
499,62009,"N Lorcom Lane, EB @ N Jackson Street, NS",38.899860,-77.099470,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A62009#realTimeResultsContainer"
500,62209,"N Lorcom Lane, WB @ Nelly Custis, FS",38.900759,-77.102739,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A62209#realTimeResultsContainer"
501,62008,"N Lorcom Lane, EB @ N Monroe Street, NS",38.900551,-77.102590,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A62008#realTimeResultsContainer"
502,53041,"N Sycamore Street, SB @ 26th Street N, NS",38.894731,-77.157675,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A53041#realTimeResultsContainer"
503,53204,"N Sycamore Street, NB @ 26th Street N, NS",38.894382,-77.157483,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A53204#realTimeResultsContainer"
504,53248,"N Quincy Street, SB @ Washington Blvd, FS",38.885822,-77.108288,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A53248#realTimeResultsContainer"
505,53001,"N Quincy Street, NB @ Washington Blvd, NS",38.885863,-77.108067,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A53001#realTimeResultsContainer"
513,42001,"Ballston Metro F, Fairfax Dr, EB @ N Stafford, NS",38.882088,-77.111083,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A42001#realTimeResultsContainer"
517,75001,"Ballston Metro, N Stafford St, SB @ Fairfax Dr, NS",38.881809,-77.110541,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A75001#realTimeResultsContainer"
521,53024,"N Glebe Road, SB @ N River Street, NS",38.924893,-77.126314,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A53024#realTimeResultsContainer"
530,42026,"Pentagon Metro @ Bay U4",38.868527,-77.054528,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A42026#realTimeResultsContainer"
531,42214,"S Courthouse Road, NB @ 2nd Street S, NS",38.871430,-77.081669,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A42214#realTimeResultsContainer"
533,42208,"Columbia Pike, WB @ S Orme Street, NS",38.866569,-77.071720,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A42208#realTimeResultsContainer"
534,42021,"Columbia Pike, EB @ S Orme Street, FS",38.866473,-77.071416,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A42021#realTimeResultsContainer"
543,82101,"24th Road S, WB @ S Glebe Road , FS",38.848179,-77.081113,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A82101#realTimeResultsContainer"
545,75101,"Wakefield HS, S Dinwiddie, NB @ S Chesterfield, FS",38.845871,-77.109285,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A75101#realTimeResultsContainer"
553,74015,"Walter Reed Drive, NB @ 19th Street S, NS",38.853093,-77.089516,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A74015#realTimeResultsContainer"
554,74024,"S Monroe Street, NB @ 16th Street S, NS",38.855469,-77.091477,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A74024#realTimeResultsContainer"
558,42009,"Washington Blvd, SB @ 9th Street N, NS",38.883035,-77.092030,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A42009#realTimeResultsContainer"
559,42010,"Washington Blvd, SB @ 7th Street N, NS",38.881044,-77.090774,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A42010#realTimeResultsContainer"
560,42011,"Washington Blvd, SB @ 3rd Street N, NS",38.878902,-77.089025,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A42011#realTimeResultsContainer"
561,42016,"S Courthouse Road, SB @ 6th Street S, NS",38.869096,-77.081368,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A42016#realTimeResultsContainer"
562,42017,"S Courthouse Road, SB @ 8th Street S, NS",38.866838,-77.080983,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A42017#realTimeResultsContainer"
563,42018,"S Courthouse Road, SB @ Columbia Pike, NS",38.864816,-77.080550,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A42018#realTimeResultsContainer"
564,42019,"Columbia Pike, EB @ S Scott Street, NS",38.864830,-77.077835,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A42019#realTimeResultsContainer"
565,42025,"Army Navy Drive, NB @ S Hayes Street, NS",38.865328,-77.058972,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A42025#realTimeResultsContainer"
566,42203,"Army Navy Drive, WB @ S Fern Street, NS",38.865241,-77.056318,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A42203#realTimeResultsContainer"
567,42210,"Columbia Pike, WB @ S Scott Street, FS",38.865088,-77.077526,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A42210#realTimeResultsContainer"
568,42211,"S Courthouse Road, NB @ Columbia Pike, FS",38.864980,-77.080410,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A42211#realTimeResultsContainer"
569,42212,"S Courthouse Road, NB @ 8th Street S, FS",38.866991,-77.080813,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A42212#realTimeResultsContainer"
570,42213,"S Courthouse Road, NB @ 5th Street S, NS",38.869600,-77.081300,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A42213#realTimeResultsContainer"
571,42215,"Washington Blvd, NB @ N Wayne Street, NS",38.876579,-77.085247,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A42215#realTimeResultsContainer"
572,42216,"Washington Blvd, NB @ N Barton Street, FS",38.877438,-77.086431,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A42216#realTimeResultsContainer"
574,42217,"Washington Blvd, NB @ 3rd Street N, NS",38.878571,-77.088018,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A42217#realTimeResultsContainer"
575,42218,"Washington Blvd, NB @ N Bryan Street, NS",38.879400,-77.089177,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A42218#realTimeResultsContainer"
576,42219,"Washington Blvd, NB @ N Pershing Drive, NS",38.880647,-77.090183,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A42219#realTimeResultsContainer"
577,42220,"Washington Blvd, NB @ 9th Street N, NS",38.882740,-77.091496,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A42220#realTimeResultsContainer"
578,41205,"Wilson Blvd, WB @ N Herndon Street, NS",38.887254,-77.095369,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A41205#realTimeResultsContainer"
579,41236,"Wilson Blvd, WB @ 10th Street N, NS",38.884804,-77.098380,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A41236#realTimeResultsContainer"
580,41237,"Wilson Blvd, WB @ N Monroe Street, FS",38.881931,-77.102948,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A41237#realTimeResultsContainer"
805,53227,"Military Road, SB @ Chainbridge EXIT, FS",38.924038,-77.122069,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A53227#realTimeResultsContainer"
806,53229,"Military Road, SB @ 37th Street N, MB",38.922146,-77.121083,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A53229#realTimeResultsContainer"
807,53230,"Military Road, SB @ 37th Street N, FS",38.920944,-77.120717,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A53230#realTimeResultsContainer"
808,53046,"Military Road, NB @ 36th Street N, FS",38.918041,-77.119258,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A53046#realTimeResultsContainer"
809,53249,"Military Road, SB @ 36th Street N, FS",38.917619,-77.119197,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A53249#realTimeResultsContainer"
810,53045,"Military Road, NB @ Nelly Curtis Drive, NS",38.903564,-77.108081,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A53045#realTimeResultsContainer"
811,52230,"Washington Blvd, EB@ N Utah Street",38.885428,-77.113828,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A52230#realTimeResultsContainer"
812,41032,"Wilson Blvd, EB @ 10th Street N, FS",38.884734,-77.098234,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A41032#realTimeResultsContainer"
813,42221,"N Garfield Street, NB @ 11th Street N, NS",38.886078,-77.093752,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A42221#realTimeResultsContainer"
814,42008,"Washington Blvd, SB @ 10th Street N, NS",38.884641,-77.093345,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A42008#realTimeResultsContainer"
815,42012,"Washington Blvd, SB @ N Brookside Drive, FS",38.877386,-77.086861,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A42012#realTimeResultsContainer"
817,42014,"Washington Blvd, SB @ Arlington Blvd (service), NS",38.875663,-77.084472,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A42014#realTimeResultsContainer"
818,42207,"Columbia Pike, WB @ S Oak Street, NS",38.867402,-77.068531,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A42207#realTimeResultsContainer"
819,42022,"Columbia Pike, EB @ S Oak Street, FS",38.867232,-77.068533,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A42022#realTimeResultsContainer"
820,42206,"S Joyce Street, NB @ Columbia Pike, NS",38.869388,-77.063993,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A42206#realTimeResultsContainer"
821,42023,"S Joyce Street, SB @ Columbia Pike, FS",38.869180,-77.064153,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A42023#realTimeResultsContainer"
822,42205,"Army Navy Drive, WB @ S Joyce Street, NS",38.866030,-77.062240,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A42205#realTimeResultsContainer"
823,42024,"Army Navy Drive, NB @ S Joyce Street, FS",38.865691,-77.061809,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A42024#realTimeResultsContainer"
825,42202,"Army Navy Drive, WB @ S Eads Street, FS",38.865106,-77.055238,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A42202#realTimeResultsContainer"
867,52204,"26th Street N, WB @ N Sycamore Street, FS",38.894504,-77.157901,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A52204#realTimeResultsContainer"
879,75021,"7th Road S, EB @ S Greenbrier Street, NS",38.857787,-77.120082,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A75021#realTimeResultsContainer"
880,42204,"Army Navy Drive, WB @ S Hayes Street, FS",38.865720,-77.060018,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A42204#realTimeResultsContainer"
885,53011,"Military Road, NB @ 24th Road N, NS",38.902637,-77.108337,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A53011#realTimeResultsContainer"
926,82007,"Shirlington Station, 2975 S Quincy Street, NB",38.839380,-77.087407,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A82007#realTimeResultsContainer"
927,77002,"S Arlington Mill Drive, WB @ S Taylor Street, FS",38.843759,-77.091807,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A77002#realTimeResultsContainer"
928,77003,"S Arlington Mill Drive, WB @ 28th Street S, FS",38.845437,-77.095924,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A77003#realTimeResultsContainer"
929,77004,"Walter Reed Drive, NB @ S Randolph Street, NS",38.847692,-77.094425,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A77004#realTimeResultsContainer"
930,77005,"Walter Reed Drive, NB @ S Pollard Street, FS",38.849953,-77.092707,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A77005#realTimeResultsContainer"
931,77006,"Walter Reed Drive, NB @ S Nelson Street, FS",38.852045,-77.091088,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A77006#realTimeResultsContainer"
934,77010,"Walter Reed Drive, NB @ 13th Road S, NS",38.858810,-77.087490,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A77010#realTimeResultsContainer"
935,77011,"Walter Reed Drive, NB @ 13th Street S, NS",38.859730,-77.087180,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A77011#realTimeResultsContainer"
941,87001,"Army Navy Drive, WB @ S Lynn Street, FS",38.865547,-77.065263,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A87001#realTimeResultsContainer"
942,87002,"Army Navy Drive, SB @ S Nash Street, NS",38.863878,-77.067850,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A87002#realTimeResultsContainer"
943,87003,"Army Navy Drive, SB @ 18th Street S, NS",38.859597,-77.069233,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A87003#realTimeResultsContainer"
944,87019,"Army Navy Drive, SB @ 18th Street S, FS",38.858716,-77.069847,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A87019#realTimeResultsContainer"
945,87004,"Army Navy Drive, SB @ 20th Street S, NS",38.855623,-77.072159,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A87004#realTimeResultsContainer"
946,87005,"Army Navy Drive, SB @ 22nd Street S, NS",38.854262,-77.073046,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A87005#realTimeResultsContainer"
947,87006,"Army Navy Drive, SB @ 23rd Street, NS",38.853196,-77.073819,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A87006#realTimeResultsContainer"
948,87007,"Army Navy Drive, SB @ 28th Street S, FS",38.851254,-77.075243,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A87007#realTimeResultsContainer"
949,87008,"Army Navy Drive, SB @ 25th Street, NS",38.848384,-77.077496,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A87008#realTimeResultsContainer"
950,87018,"S Adams Street, EB @ 25th Street S, FS",38.846886,-77.077651,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A87018#realTimeResultsContainer"
951,87009,"26th Street S, NB @ S Veitch Street, NS",38.846964,-77.075833,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A87009#realTimeResultsContainer"
952,87010,"26th Street S, NB @ S Troy Street, FS",38.848186,-77.075135,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A87010#realTimeResultsContainer"
953,87011,"28th Street S, EB @ 26th Street S, FS",38.848574,-77.074272,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A87011#realTimeResultsContainer"
954,87012,"28th Street S, EB @ 1428 28th Street S, MB",38.847110,-77.072247,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A87012#realTimeResultsContainer"
955,87013,"28th Street S, EB @ S Mead Street, NS",38.846454,-77.070538,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A87013#realTimeResultsContainer"
956,87014,"S Lang Street, SB @ 28th Street S, FS",38.845832,-77.066956,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A87014#realTimeResultsContainer"
957,87015,"S Glebe Road, NB @ S Mead Street, NS",38.844841,-77.068725,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A87015#realTimeResultsContainer"
958,87016,"S Glebe Road, NB @ S Troy Street, NS",38.844538,-77.071463,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A87016#realTimeResultsContainer"
959,87017,"S Glebe Road, NB @ S Adams Street, NS",38.844173,-77.074669,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A87017#realTimeResultsContainer"
961,82102,"Shirlington Road, SB @ 25th Street S, FS",38.847015,-77.083916,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A82102#realTimeResultsContainer"
962,82103,"Shirlington Road, SB @ S Kemper Road, NS",38.844817,-77.084741,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A82103#realTimeResultsContainer"
966,87210,"S Glebe Road, SB @ S Adams Street, FS",38.844023,-77.074588,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A87210#realTimeResultsContainer"
967,87211,"S Glebe Road, SB @ S Troy Street, FS",38.844299,-77.071489,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A87211#realTimeResultsContainer"
968,87212,"S Glebe Road, SB @ S Meade Street, FS",38.844668,-77.068535,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A87212#realTimeResultsContainer"
969,87213,"28th Street S, WB @ opposite 1400, MB",38.846828,-77.071209,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A87213#realTimeResultsContainer"
970,87214,"28th Street S, WB @ 1501 28th Street S, MB",38.847565,-77.072814,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A87214#realTimeResultsContainer"
971,87215,"28th Street S, WB @ 26th Street S, NS",38.848750,-77.074180,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A87215#realTimeResultsContainer"
972,87216,"26th Street S, SB @ S Troy Street, FS",38.848509,-77.075119,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A87216#realTimeResultsContainer"
973,87217,"26th Street S, SB @ 25th Street S, FS",38.847712,-77.075575,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A87217#realTimeResultsContainer"
974,87218,"S Adams Street, NB @ 26th Street S, FS",38.846514,-77.077244,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A87218#realTimeResultsContainer"
975,87226,"Army Navy Drive, NB @ 25th Street S, FS",38.848119,-77.077372,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A87226#realTimeResultsContainer"
976,87219,"Army Navy Drive, NB @ 28th Street S, NS",38.851500,-77.074834,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A87219#realTimeResultsContainer"
977,87220,"Army Navy Drive, NB @ 23rd Street S, NS",38.852988,-77.073814,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A87220#realTimeResultsContainer"
978,87221,"Army Navy Drive, NB @ 22nd Street S, FS",38.854401,-77.072736,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A87221#realTimeResultsContainer"
979,87222,"Army Navy Drive, NB @ 20th Street S, FS",38.855807,-77.071893,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A87222#realTimeResultsContainer"
980,87223,"Army Navy Drive, NB @ 18th Street S, NS",38.858905,-77.069465,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A87223#realTimeResultsContainer"
981,87224,"Army Navy Dr, NB @ S Nash St (Horizon APTS), FS",38.863750,-77.067666,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A87224#realTimeResultsContainer"
982,87225,"Army Navy Drive, NB @ S Lynn Street, NS",38.865345,-77.065268,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A87225#realTimeResultsContainer"
985,77015,"Walter Reed Drive, NB @ 6th Street S, NS",38.867474,-77.087856,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A77015#realTimeResultsContainer"
986,77016,"Clarendon Blvd, EB @ N Fillmore Street, NS",38.887710,-77.093320,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A77016#realTimeResultsContainer"
988,77210,"Walter Reed Drive, SB @ S Randolph Street, NS",38.848080,-77.094458,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A77210#realTimeResultsContainer"
992,77201,"Walter Reed Drive, SB @ 8th Street S, NS",38.866039,-77.087871,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A77201#realTimeResultsContainer"
993,77202,"Walter Reed Drive, SB @ 9th Street S, NS",38.864406,-77.087525,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A77202#realTimeResultsContainer"
994,77203,"Walter Reed Drive, SB @ Columbia Pike, FS",38.862261,-77.087136,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A77203#realTimeResultsContainer"
995,77204,"Walter Reed Drive, SB @ 13th Street S, NS",38.860105,-77.087358,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A77204#realTimeResultsContainer"
996,77205,"Walter Reed Drive, SB @ 13th Road S, FS",38.858872,-77.087721,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A77205#realTimeResultsContainer"
997,77206,"Walter Reed Drive, SB @ 15th Street S, NS",38.857171,-77.088282,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A77206#realTimeResultsContainer"
998,77207,"Walter Reed Drive, SB @ Glebe Road, NS",38.856110,-77.088585,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A77207#realTimeResultsContainer"
999,77214,"Walter Reed Drive, SB @ 18th Street S, NS",38.853920,-77.089116,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A77214#realTimeResultsContainer"
1000,77208,"Walter Reed Drive, SB @ 19th Street S, FS",38.851812,-77.091561,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A77208#realTimeResultsContainer"
1001,77209,"Walter Reed Drive, SB @ S Pollard Street, NS",38.850003,-77.092963,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A77209#realTimeResultsContainer"
1002,77215,"S Arlington Mill Drive, EB @ 28th Road S, NS",38.845339,-77.096184,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A77215#realTimeResultsContainer"
1003,77211,"S Arlington Mill Drive, EB @ 28th Road S, FS",38.844802,-77.094992,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A77211#realTimeResultsContainer"
1004,77212,"S Arlington Mill Drive, EB @ S Taylor Street, NS",38.843654,-77.092072,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A77212#realTimeResultsContainer"
1005,77213,"S Arlington Mill Drive, EB @ S Campbell Avenue, FS",38.841930,-77.089412,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A77213#realTimeResultsContainer"
1006,77001,"S Arlington Mill Drive, WB @ S Campbell Avenue, FS",38.842481,-77.089856,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A77001#realTimeResultsContainer"
1007,77008,"Walter Reed Drive, NB @ 16th Road S, NS",38.855799,-77.088319,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A77008#realTimeResultsContainer"
1008,77009,"Walter Reed Drive, NB @ 16th Street S, NS",38.856554,-77.088153,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A77009#realTimeResultsContainer"
1009,77012,"Walter Reed Drive, NB @ Columbia Pike, NS",38.862030,-77.086861,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A77012#realTimeResultsContainer"
1010,77017,"Walter Reed Drive, NB @ Columbia Pike , FS",38.862880,-77.086937,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A77017#realTimeResultsContainer"
1011,77013,"Walter Reed Drive, NB @ 9th Street S, NS",38.863913,-77.087166,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A77013#realTimeResultsContainer"
1012,77014,"Walter Reed Drive, NB @ 8th Street S, NS",38.865645,-77.087526,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A77014#realTimeResultsContainer"
1013,61019,"N Veitch Street, NB @ Wilson Blvd, FS",38.891919,-77.085828,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A61019#realTimeResultsContainer"
