stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
3301,3301,Honeysuckle Rd at Red Bud Ln,,35.952267,-79.029059,cht,
3302,3302,Honeysuckle Rd at Honeysuckle Ct,,35.95258,-79.03111,cht,
3303,3303,Sedgefield Dr at Rosewood Ct,,35.95371,-79.02499,cht,
3304,3304,Sedgefield Dr at Mayberry Ct,,35.95336,-79.02337,cht,
3305,3305,Foxwood Dr at Sedgefield Dr,,35.95209,-79.02157,cht,
3306,3306,Foxwood Dr at Honeysuckle Rd,,35.94961,-79.023449,cht,
3307,3307,Booker Creek Rd at Apartments,,35.94752,-79.02652,cht,
3308,3308,Booker Creek Rd at Lakeshore Ln,,35.94962,-79.02693,cht,
3309,3309,N Lakeshore Dr at #1821,,35.942723,-79.039207,cht,
3310,3310,N Lakeshore Dr at #1822,,35.94278,-79.038741,cht,
3311,3311,N Lakeshore Dr at Shady Lawn Rd,,35.94456,-79.037927,cht,
3312,3312,N Lakeshore Dr at Arlington St,,35.944165,-79.037834,cht,
3313,3313,N Lakeshore Dr at Kenmore Rd,,35.946671,-79.035902,cht,
3314,3314,N Lakeshore Dr at Kenmore Rd,,35.945992,-79.036275,cht,
3315,3315,N Lakeshore Dr at #2122,,35.948602,-79.034436,cht,
3316,3316,N Lakeshore Dr at #2121,,35.948828,-79.034692,cht,
3317,3317,N Lakeshore Dr at Brookview Rd,,35.951097,-79.033433,cht,
3318,3318,Honeysuckle at Brookview Rd,,35.951475,-79.033621,cht,
3319,3319,Honeysuckle Rd at Honeysuckle Ct,,35.952285,-79.030874,cht,
3320,3320,Curtis Rd at Lyons Rd,,35.936995,-79.041232,cht,
3321,3321,Curtis Rd at Clayton Rd,,35.935638,-79.042023,cht,
3322,3322,Curtis Rd at Clayton Rd,,35.9356,-79.041581,cht,
3323,3323,Caswell Rd at Clayton Rd,,35.93528,-79.042395,cht,
3324,3324,Caswell Rd at Estes Dr,,35.93483,-79.04304,cht,
3325,3325,Estes Dr at Phillips Middle School & Park,,35.93498,-79.04743,cht,
3326,3326,Honeysuckle Rd at Red Bud Ln,,35.952662,-79.029105,cht,
3327,3327,Martin Luther King Jr Blvd at Shadowood,,35.93708,-79.05661,cht,
3328,3328,Barclay Rd at Wyrick St,,35.92892,-79.06005,cht,
3329,3329,Orange County Social Services,,35.9489,-79.06492,cht,
3330,3330,Martin Luther King Jr Blvd at Timber Hollow,,35.94021,-79.05724,cht,
3331,3331,Homestead Rd at Martin Luther King Jr Blvd,,35.95038,-79.06025,cht,
3332,3332,Martin Luther King Jr Blvd at Chapel View,,35.94853,-79.05869,cht,
3333,3333,Martin Luther King Jr Blvd at Homestead Rd,,35.95002,-79.05813,cht,
3334,3334,Martin Luther King Jr Blvd at Ashley Forest Dr,,35.94459,-79.05793,cht,
3335,3335,Martin Luther King Jr Blvd at Taylor St (Citgo),,35.94595,-79.05818,cht,
3336,3336,Homestead at Martin Luther King Jr Blvd,,35.9497,-79.05901,cht,
3337,3337,Martin Luther King Jr Blvd at Timber Hollow,,35.9419,-79.05753,cht,
3352,3352,Franklin Street Trust Building,,35.90242,-79.01383,cht,
3353,3353,Exchange at Meadowmont,,35.90361,-79.01662,cht,
3354,3354,W Barbee Ch Rd at Old Barn Ln,,35.90707,-79.01495,cht,
3355,3355,Meadowmont Ln at Village Crossing Dr,,35.90492,-79.00911,cht,
3356,3356,W Barbee Ch Rd at Meadowmont Village Cir,,35.906,-79.01021,cht,
3357,3357,W Barbee Ch Rd at Weaver Mine Tr,,35.90607,-79.01289,cht,
3358,3358,Friday Center Dr at Park-and-Ride Driveway,,35.90058,-79.0115,cht,
3359,3359,South Rd at Fetzer Gym,,35.909634,-79.04755,cht,
3360,3360,South Rd at Student Stores,,35.909725,-79.047853,cht,
3361,3361,Brandon Rd at Hamilton Rd,,35.915074,-79.023486,cht,
3362,3362,Brandon Rd at Hamilton Rd,,35.91515,-79.02339,cht,
3363,3363,Brandon Rd at Hayes Rd,,35.915132,-79.025808,cht,
3364,3364,Brandon Rd at Hayes Rd,,35.91524,-79.02593,cht,
3365,3365,E Franklin St at Elliott Rd,,35.93473,-79.02959,cht,
3366,3366,E Franklin St at Elliott Rd,,35.93475,-79.02984,cht,
3367,3367,E Franklin St at #1520,,35.93241,-79.03186,cht,
3368,3368,E Franklin St at Franklin Woods,,35.93235,-79.03219,cht,
3369,3369,E Franklin St at Etna Gas Station,,35.93146,-79.03304,cht,
3370,3370,E Franklin St at #1512,,35.93117,-79.03304,cht,
3371,3371,Estes Dr at Post Office,,35.92808,-79.03239,cht,
3372,3372,Estes Dr at Community Center Dr,,35.92795,-79.03236,cht,
3373,3373,Estes Dr at US 15-501 Bypass,,35.92519,-79.02598,cht,
3374,3374,Estes Dr at Fordham Blvd (Texaco),,35.92528,-79.02555,cht,
3375,3375,Estes Dr at Camelot Apts,,35.92729,-79.02974,cht,
3377,3377,University Mall,,35.926702,-79.026749,cht,
3378,3378,Willow Dr at Connor Dr,,35.92924,-79.02891,cht,
3380,3380,Willow Dr at Willow Terrace Condos,,35.930225,-79.026064,cht,
3381,3381,Raleigh St at Connor Hall,,35.91075,-79.04668,cht,
3383,3383,N Columbia St at Rosemary St,,35.91375,-79.05604,cht,
3384,3384,Raleigh Rd at St Thomas More,,35.911007,-79.038764,cht,
3385,3385,Raleigh Rd at St Thomas More,,35.9112,-79.03804,cht,
3386,3386,Raleigh Rd at UNC Administration,,35.90932,-79.03024,cht,
3387,3387,Raleigh Rd at Glen Lennox Shopping Center,,35.908364,-79.024732,cht,
3388,3388,Hamilton Rd at Raleigh Rd,,35.908329,-79.023906,cht,
3389,3389,Hamilton Rd at Maxwell Rd 1,,35.909437,-79.02382,cht,
3390,3390,Hamilton Rd at Maxwell Rd 1,,35.909368,-79.023493,cht,
3391,3391,Hamilton Rd at Berkley Rd,,35.91092,-79.023443,cht,
3392,3392,Hamilton Rd at Berkley Rd,,35.91093,-79.02326,cht,
3393,3393,Hamilton Rd at Maxwell Rd 2,,35.91309,-79.02339,cht,
3394,3394,Hamilton Rd at Maxwell Rd 2,,35.913263,-79.023685,cht,
3395,3395,Raleigh Rd at Oakwood Dr,,35.90783,-79.02238,cht,
3396,3396,Raleigh Rd at Hamilton Rd,,35.90779,-79.02331,cht,
3397,3397,South Rd at Woollen Gym,,35.910182,-79.045154,cht,
3398,3398,South Rd at Raleigh St,,35.91009,-79.04633,cht,
3399,3399,Ridge Rd at Law School,,35.9093,-79.04142,cht,
3401,3401,Eubanks Rd at Northwood Dr,,35.96935,-79.06599,cht,
