stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type
6018,6018,Hillsborough Rd at Food Lion,,36.01455,-78.93363,,,0
6020,6020,Otis St at Pilot St,,35.969541,-78.910683,,,0
6023,6023,Fayetteville St at Dupree St,,35.977009,-78.90061,,,0
6024,6024,Lasalle St at Duke Manor,,36.01528,-78.94693,,,0
6025,6025,East End Ave at Destinys Way,,35.97458,-78.86463,,,0
6026,6026,Cornwallis Rd at Beechwood Ave,,35.96114,-78.915054,,,0
6027,6027,Gregson St at Urban St,,36.008741,-78.908385,,,0
6030,6030,Liberty St at Railroad St,,35.99293,-78.89058,,,0
6031,6031,Dowd St at Alston Ave,,36.000302,-78.886228,,,0
6032,6032,Fayetteville St at Cecil St,,35.971159,-78.901088,,,0
6034,6034,Flowers Dr at Student Health Center,,36.003258,-78.935152,,,0
6036,6036,University Dr at Kmart,,35.962652,-78.960279,,,0
6039,6039,Main St at S Goley St,,35.98602,-78.88448,,,0
6040,6040,Hillsborough Rd at Trent Dr (in),,36.011796,-78.93026,,,0
6042,6042,American Dr at White Pine Dr,,36.016465,-78.966787,,,0
6045,6045,Lasalle St at Blue Crest Apts,,36.013786,-78.948205,,,0
6046,6046,Gary St at Mozelle St (out),,35.987438,-78.870916,,,0
6047,6047,Green St at Buchanan Blvd,,36.01139,-78.912255,,,0
6048,6048,Dearborn Dr at Ora St,,36.029329,-78.87017,,,0
6049,6049,Hillsborough Rd at Hillandale (in),,36.016719,-78.936603,,,0
6050,6050,Pickett Rd at Colony Rd,,35.975403,-78.964025,,,0
6051,6051,Bacon St at Cooper St,,35.971952,-78.884926,,,0
6052,6052,Lawson St at Ridgeway Ave,,35.973721,-78.887892,,,0
6053,6053,Lawson St at Briggs Ave,,35.974393,-78.877128,,,0
6054,6054,Cornwallis Rd at Hollywood St,,35.93817,-78.8951,,,0
6055,6055,Green St at Clarendon St,,36.011782,-78.918091,,,0
6057,6057,Chapel Hill Rd at Huron St,,35.982,-78.93245,,,0
6058,6058,Lawson St at Durham Exchange Club Industries,,35.974231,-78.87715,,,0
6059,6059,Chapel Hill Rd at Chesterfield Apts,,35.99012,-78.92418,,,0
6060,6060,4605 Bennett Memorial Rd,,36.031164,-78.978967,,,0
6061,6061,Ross Rd at Fernando St,,35.9924,-78.84257,,,0
6062,6062,Gary St at Quincy St,,35.98948,-78.87068,,,0
6063,6063,Main St at Alston Ave,,35.98755,-78.88823,,,0
6064,6064,Roxboro Rd at Omega Rd,,36.07557,-78.9095,,,0
6065,6065,Crutchfield St at Pendergrass St,,36.03897,-78.90478,,,0
6066,6066,Hillsborough Rd at Mitsubishi,,36.02275,-78.95472,,,0
6067,6067,Olympic Ave at Roxboro Rd,,36.036822,-78.897146,,,0
6068,6068,Erwin Rd at Downing St (outbound),,36.008849,-78.943992,,,0
6069,6069,Chapel Hill St at Carroll St,,35.99687,-78.91558,,,0
6071,6071,Morehead Ave at Fairview St,,35.991928,-78.918051,,,0
6073,6073,Gary St at N Miami Blvd,,35.992479,-78.869401,,,0
6075,6075,Westgate Dr at Burger King,,35.966282,-78.961148,,,0
6076,6076,Douglas St at Pratt St,,36.01117,-78.94275,,,0
6077,6077,Fayetteville St at Pekoe Ave,,35.97352,-78.900919,,,0
6078,6078,Mordecai St at Holston St,,36.00417,-78.9555,,,0
6079,6079,Chapel Hill St at Arnette Ave (out),,35.996939,-78.914254,,,0
6082,6082,Guess Rd at Fawn Ave,,36.033194,-78.929189,,,0
6085,6085,Angier Ave at Hosiery Mills,,35.989321,-78.892003,,,0
6086,6086,Main St at S Hyde Park Ave,,35.98532,-78.88195,,,0
6087,6087,US 70 at Miami Blvd,,35.94837,-78.83663,,,0
6088,6088,Angier Ave at E Main St,,35.989556,-78.891882,,,0
6092,6092,Hardee St at Saint Joesph Church,,36.00458,-78.86717,,,0
6093,6093,Miami Blvd at Holloway St,,35.99337,-78.8699,,,0
6094,6094,Dillard St at Holloway St,,35.994346,-78.893961,,,0
6095,6095,Durham Regional Hospital,,36.038121,-78.899053,,,0
6096,6096,Roxboro Rd at Higbee St,,36.01662,-78.89012,,,0
6097,6097,NC 55 at Gaston Ave (out),,35.962684,-78.894573,,,0
6098,6098,Riddle Rd at Ancroft Ave,,35.95272,-78.897066,,,0
6104,6104,Fulton St at VA Hospital,,36.008858,-78.937137,,,0
6105,6105,Guess Rd at Hillcrest Dr,,36.02425,-78.91972,,,0
6106,6106,Guess Rd at Lamar St,,36.02685,-78.92308,,,0
6107,6107,Guess Rd at North Pointe Dr,,36.02945,-78.92638,,,0
6109,6109,North Pointe Dr at Kroger,,36.02852,-78.92037,,,0
6110,6110,North Pointe Dr at Broad St,,36.02803,-78.91508,,,0
6114,6114,Guess Rd at Super 8,,36.02664,-78.92304,,,0
6115,6115,Guess Rd at Hillcrest Dr,,36.024448,-78.920269,,,0
6116,6116,North Pointe Dr at Woodmont Dr,,36.03087,-78.92688,,,0
6121,6121,Snow Hill Rd at Whispering Meadows ,,36.10445,-78.87373,,,0
6122,6122,Torredge Rd at Snow Hill Rd,,36.09793,-78.86587,,,0
6125,6125,Horton Rd at Stonewood Apts,,36.05122,-78.90702,,,0
6126,6126,Horton Rd at Chalk Level Rd,,36.0513,-78.90933,,,0
6127,6127,1100 Wyldewood Rd,,36.05302,-78.91677,,,0
6128,6128,Wyldewood Rd at Foxfire Apts,,36.05288,-78.92102,,,0
6129,6129,New Castle Rd at 1475 Foxfire,,36.05138,-78.92357,,,0
6130,6130,Lawson St at Bacon St,,35.974105,-78.885177,,,0
6132,6132,Briggs Ave at UniFirst,,35.963091,-78.877635,,,0
6133,6133,Briggs Ave at Riddle Rd,,35.9588,-78.8792,,,0
6136,6136,Capps St at S Alston Ave,,35.962295,-78.886911,,,0
6137,6137,Capps St at Bacon St,,35.965196,-78.88354,,,0
6138,6138,1116 Hearthside St,,35.966379,-78.882191,,,0
6139,6139,Hearthside St at Welch Pl,,35.967593,-78.883525,,,0
6140,6140,Bacon Street at Hearthside St,,35.967923,-78.885012,,,0
6142,6142,Fayetteville St at Mt Zion Church,,35.95598,-78.90757,,,0
6143,6143,Fayetteville Rd at White Rock Church,,35.958781,-78.910334,,,0
6144,6144,University Dr at Cornwallis Rd,,35.970727,-78.930434,,,0
6145,6145,Pickett Rd at Western Bypass Rd,,35.97373,-78.95925,,,0
6146,6146,Fayetteville St at Pilot St,,35.9637,-78.907248,,,0
6147,6147,Fayetteville St at Cornwallis Rd,,35.960322,-78.910207,,,0
6148,6148,Archdale Dr at Third Fork Rd,,35.957898,-78.928577,,,0
6149,6149,S Roxboro St at Barnhill St,,35.962771,-78.922266,,,0
6152,6152,W Enterprise St at Scout Dr,,35.983622,-78.905101,,,0
6153,6153,Fayetteville Rd at Brian Center,,35.916298,-78.931696,,,0
6154,6154,Roxboro St at Cornwallis Rd,,35.965529,-78.918751,,,0
6155,6155,N Roxboro Rd at Durham Regional Hospital,,36.038513,-78.898628,,,0
6156,6156,Carver St at Meriwether Dr,,36.043206,-78.891931,,,0
6157,6157,Club Blvd at Lindbergh St,,36.023083,-78.878771,,,0
6158,6158,Dowd St at Gurley St,,36.000406,-78.891918,,,0
6159,6159,Dowd St at Gurley St,,36.000244,-78.892029,,,0
6160,6160,Dowd St at Hazel St,,36.000296,-78.88889,,,0
6161,6161,Dowd St at Alston St,,36.000464,-78.886384,,,0
6162,6162,Duke St at Cobb St,,35.98903,-78.908858,,,0
6163,6163,Chapel Hill Rd at Yates Church,,35.97405,-78.93693,,,0
6164,6164,University Dr at Shannon Rd,,35.966229,-78.954307,,,0
6165,6165,Old Chapel Hill Rd at Garrett Rd,,35.949599,-78.967982,,,0
6166,6166,Hope Valley Rd at Woodcroft Shopping Center,,35.92148,-78.95808,,,0
6167,6167,Chapel Hill Rd at Colonial Apts,,35.97058,-78.93868,,,0
6168,6168,Buchanan Blvd at Minerva Ave,,36.00442,-78.91237,,,0
6169,6169,Lasalle St at Duke Manor Apt,,36.015078,-78.946879,,,0
6170,6170,Hillsborough Rd at Food Lion,,36.03292,-78.97917,,,0
6171,6171,Lawson St at NCCU Track,,35.97618,-78.89662,,,0
6172,6172,Hardee St at Holloway St,,35.99245,-78.865885,,,0
6173,6173,Holloway St at Southerland St,,35.990587,-78.860324,,,0
6174,6174,Burlington Ave at Lincoln St,,35.96927,-78.89663,,,0
6176,6176,E Main St at Driver St,,35.985936,-78.877842,,,0
6177,6177,Lawson St at Sima Ave (westbound),,35.97455,-78.89092,,,0
6178,6178,Liberty St at Spruce St,,35.99248,-78.88007,,,0
6180,6180,Liberty St at Spruce St (in),,35.992609,-78.880225,,,0
6181,6181,Liberty St at Railroad St,,35.992985,-78.890041,,,0
6182,6182,Morgan St at Mangum St,,35.99747,-78.89833,,,0
6184,6184,Towerview Rd at Law Library,,36.000787,-78.945867,,,0
6185,6185,Science Dr at Law Library,,35.9984,-78.945525,,,0
6186,6186,Science Dr at Cameron Blvd,,35.995801,-78.946612,,,0
6188,6188,S Roxboro St at Charles St,,35.963059,-78.922322,,,0
6189,6189,Archdale Dr at High Ridge Dr,,35.95833,-78.93079,,,0
6190,6190,Archdale Dr at High Ridge Dr,,35.958283,-78.932946,,,0
6191,6191,Shannon Rd at Sams Club,,35.96752,-78.95514,,,0
6193,6193,Fayetteville Rd at Turmeric Ln,,35.937202,-78.907995,,,0
6195,6195,Old Chapel Hill Rd at Sherwood Githens Middle School,,35.942833,-78.979324,,,0
6196,6196,3805 University Dr,,35.96655,-78.95174,,,0
6197,6197,Witherspoon Blvd at McFarland Dr,,35.950922,-78.98968,,,0
6198,6198,Mt. Moriah Rd at Danzinger Dr,,35.94895,-78.99436,,,0
6199,6199,Garrett Rd at Daycare,,35.92522,-78.96078,,,0
6200,6200,Garrett Rd at Jordan High Soccer,,35.925078,-78.96095,,,0
6201,6201,Hillandale Rd at Hillandale Elementary,,36.05318,-78.93487,,,0
6202,6202,Horton Rd at Sugarwood Pl,,36.057272,-78.933833,,,0
6203,6203,Horton Rd at Guess Rd,,36.057324,-78.931269,,,0
6204,6204,Guess Rd at Horton Rd,,36.05675,-78.92934,,,0
6205,6205,Guess Rd at Peppertree St,,36.05456,-78.92945,,,0
6206,6206,Guess Rd at Crystal Lake Rd,,36.0497,-78.92945,,,0
6207,6207,Guess Rd at Bogarde St,,36.04375,-78.92957,,,0
6208,6208,3037 Carver St,,36.037063,-78.938481,,,0
6209,6209,2242 Hillandale Rd,,36.0407,-78.9353,,,0
6210,6210,Hillandale Rd at Pinetree Ct,,36.04417,-78.93526,,,0
6211,6211,Hillandale Rd at Samuel Dr,,36.04822,-78.93616,,,0
6212,6212,Hillandale Rd at Croasdaile Farms,,36.050761,-78.935439,,,0
6215,6215,Hope Valley Rd at Bank of America,,35.920731,-78.958915,,,0
6217,6217,Page Rd Ext at Boats Unlimtied,,35.9315,-78.81045,,,0
6218,6218,Page Rd Ext at Page Rd,,35.92889,-78.81254,,,0
6221,6221,Brier Leaf Ln at Brier Creek Pkwy,,35.90902,-78.7863,,,0
6222,6222,Alexander Promonade at Kohls,,35.914753,-78.777906,,,0
6223,6223,Alexander Promonade at Walmart,,35.913158,-78.776801,,,0
6224,6224,Brier Leaf Ln at Little Brier Creek,,35.91134,-78.7859,,,0
6225,6225,Brier Creek Pkwy at Little Brier Creeky Ln,,35.90927,-78.78484,,,0
6229,6229,Page Rd Ext at Southeast Food Systems,,35.92882,-78.81234,,,0
6230,6230,Page Rd Ext at Kemps Seafood,,35.93134,-78.81026,,,0
6237,6237,Page Rd at Alexander Village Shopping,,35.92132,-78.81287,,,0
6238,6238,Page Rd at Raj Dr,,35.92271,-78.81308,,,0
6239,6239,Alston Ave at 219 Alston Ave,,35.985155,-78.888862,,,0
6241,6241,Rigsbee Ave at Seminary St,,35.999,-78.89989,,,0
6242,6242,Rigsbee Ave at Corporation St,,36.00193,-78.89988,,,0
6243,6243,W Geer St at Rigsbee Ave,,36.00374,-78.89963,,,0
6244,6244,W Geer St at Glendale Ave,,36.00376,-78.89647,,,0
6245,6245,Geer St at Glendale Ave,,36.00384,-78.89649,,,0
6246,6246,Geer St at Rigsbee Ave,,36.00382,-78.89951,,,0
6247,6247,Rigsbee Ave at W Corporation St,,36.002163,-78.900054,,,0
6248,6248,Rigsbee Ave at Seminary St,,35.99942,-78.89997,,,0
6251,6251,Renaissance Shopping Center,,35.904,-78.93737,,,0
6252,6252,Renaissance Pkwy at Super Target,,35.902963,-78.953911,,,0
6253,6253,Audubon Lake Dr at Highgate Dr,,35.910782,-78.945512,,,0
6254,6254,5322 Highgate Dr,,35.91058,-78.94274,,,0
6255,6255,Highgate Dr at Harris Teeter,,35.9102,-78.94089,,,0
6256,6256,Fayetteville St at Cook Rd,,35.952898,-78.90558,,,0
6257,6257,Fayetteville Rd at Hillside High School,,35.95325,-78.90559,,,0
6258,6258,Fayetteville Rd at Mt Zion Church,,35.95592,-78.90729,,,0
6259,6259,Pettigrew St at Bacon St,,35.981105,-78.882505,,,0
6260,6260,Chattham at Pettigrew St (outbound),,35.98401,-78.89036,,,0
6261,6261,Chattham at Pettigrew St (inbound),,35.98404,-78.8905,,,0
6262,6262,Pettigrew St at Bernice St,,35.98103,-78.88291,,,0
6263,6263,Bethesda Elementary,,35.941329,-78.839052,,,0
6264,6264,Holloway St at Rummel St,,35.987727,-78.847973,,,0
6265,6265,Holloway St at Lynn Rd,,35.9868,-78.84421,,,0
6266,6266,Miami Blvd at New Haven,,35.93601,-78.8424,,,0
6267,6267,TW Alexander Dr at Miami Blvd,,35.923375,-78.84512,,,0
6268,6268,TW Alexander at Center Point,,35.92208,-78.83533,,,0
6269,6269,TW Alexander at Lab Corp,,35.918734,-78.824498,,,0
6270,6270,TW Alexander at 1725 Creekside,,35.922335,-78.83715,,,0
6271,6271,TW Alexander at Jersey Mike's,,35.92322,-78.84427,,,0
6272,6272,Miami Blvd at Sheetz Gas Station,,35.92547,-78.84589,,,0
6273,6273,Miami Blvd at Bethesda United Methodist Church,,35.936683,-78.841998,,,0
6274,6274,NC 54 at Alston Ave (eastbound),,35.9006,-78.88952,,,0
6275,6275,S Alston Ave at Kestrel Heights,,35.89857,-78.88909,,,0
6276,6276,5010 S Alston Ave,,35.890966,-78.885323,,,0
6277,6277,S Alston Ave at Falls Pointe Apts,,35.884205,-78.885832,,,0
6278,6278,NC 55 at Sedwick Dr,,35.89021,-78.89596,,,0
6279,6279,NC 55 at Golden Corral,,35.8971,-78.89687,,,0
6281,6281,Cook Rd at Tripoli Dr,,35.951733,-78.910586,,,0
6282,6282,Forest at Duke Dr,,35.97465,-78.94927,,,0
6283,6283,NC 55 at Allendown Dr,,35.89872,-78.89655,,,0
6286,6286,Chapel at Duke University (PM),,35.998737,-78.933814,,,0
6287,6287,S Alston Ave at Englert Dr,,35.8955,-78.88905,,,0
6288,6288,E Geer St at Fay St,,36.004209,-78.875693,,,0
6289,6289,E Geer St at Midland Terrace (out),,36.01428,-78.86316,,,0
6290,6290,E Geer St at Landon Farms (out),,36.01994,-78.84943,,,0
6291,6291,Walmart at Glenview Station Stop 1,,36.02733,-78.84287,,,0
6292,6292,Walmart at Glenview Station Stop 2,,36.0288,-78.84075,,,0
6293,6293,E Geer St at Landon Farm (inbound),,36.02016,-78.84949,,,0
6294,6294,E Geer St at Midland Terrace (in),,36.01463,-78.86303,,,0
6297,6297,Roxboro St at Liberty St,,35.99443,-78.89778,,,0
6299,6299,Pettigrew St at Blackwell St (DPAC),,35.994669,-78.90239,,,0
6300,6300,302 Pettigrew St,,35.99153,-78.89828,,,0
6301,6301,Pettigrew St at Dillard St,,35.98988,-78.89732,,,0
6302,6302,Pettigrew St at Dillard St,,35.990102,-78.897262,,,0
6304,6304,E Geer St at Glenview Station,,36.02681,-78.84196,,,0
6305,6305,E Chapel Hill St at Main St,,35.996882,-78.904117,,,0
6306,6306,E Main St at Corcoran St (outbound),,35.995589,-78.901872,,,0
6307,6307,E Main St at Mangum St (outbound),,35.994728,-78.900295,,,0
6308,6308,E Chapel Hill St at Post Office,,35.99694,-78.902543,,,0
6309,6309,N Dillard St at Main St,,35.99288,-78.89521,,,0
6310,6310,US 70 at Hess Gas Station,,35.95604,-78.84148,,,0
6311,6311,4319 Angier Ave,,35.94191,-78.83206,,,0
6312,6312,Angier Ave at Miami Blvd,,35.94501,-78.83708,,,0
6313,6313,Angier Ave at Bungalow Ave,,35.94963,-78.84415,,,0
6314,6314,Angier Ave at Midway Ave,,35.96667,-78.85914,,,0
6315,6315,Roxboro Rd at Foushee St,,36.01658,-78.88992,,,0
6316,6316,Morgan St at The Carolina Theatre,,35.99819,-78.90256,,,0
6317,6317,Pettigrew St at Mangum St,,35.994004,-78.901578,,,0
6319,6319,MLK Pkwy at Stratford Lake Dr,,35.941195,-78.911445,,,0
6320,6320,MLK Pkwy at Stratford Lake Dr,,35.941049,-78.912265,,,0
6322,6322,Cornwallis Rd at Roxboro Rd,,35.96455,-78.91784,,,0
6327,6327,Audubon Lake Dr at Johnson Lexus,,35.90717,-78.957717,,,0
6328,6328,Revere Rd at Larkspur Dr,,35.888086,-78.907309,,,0
6330,6330,Lakewood Ave at Fayetteville St,,35.986421,-78.899168,,,0
6331,6331,Ewrin Rd at Emergency Dr (out),,36.008062,-78.934816,,,0
6333,6333,American Dr at Constitution Dr,,36.016626,-78.967231,,,0
6334,6334,Chapel Dr at Duke University Rd,,35.998305,-78.93379,,,0
6335,6335,Hillsborough Rd at CVS,,36.022163,-78.953132,,,0
6336,6336,Gregson St at Brightleaf,,35.999852,-78.909507,,,0
6337,6337,Cornwallis Rd at Laurel Oaks Dr (out),,35.93495,-78.891708,,,0
6338,6338,NC 55 at Martin Luther King Jr Pkwy,,35.931424,-78.888582,,,0
6339,6339,NC 55 at Odyssey Dr (out),,35.927773,-78.889168,,,0
6340,6340,NC 55 at Carpenter Fletcher Rd (out),,35.914898,-78.891617,,,0
6343,6343,Highway 98 at Joyland Ave,,35.989426,-78.854731,,,0
6344,6344,Holloway St at Herbert St,,35.991803,-78.864785,,,0
6345,6345,Taylor St at Holton Resouce (out),,35.988972,-78.878528,,,0
6346,6346,Angier Ave at Holman St,,35.985691,-78.887244,,,0
6347,6347,Taylor St at Driver St,,35.988855,-78.878372,,,0
6348,6348,Hwy 98 at Durham Assisted Living,,35.983236,-78.828998,,,0
6349,6349,Mineral Springs Rd at Destrier Dr,,35.991105,-78.817519,,,0
6350,6350,Freeman Rd at Mineral Springs Rd,,35.994912,-78.815221,,,0
6351,6351,Ross Rd at Idlewood Rd,,35.992538,-78.848785,,,0
6352,6352,Hwy 98 at Oak Grove Elementary,,35.981098,-78.819956,,,0
6353,6353,Hwy 98 at Nicholas Farm,,35.979586,-78.81321,,,0
6354,6354,Hwy 98 at Sherron Rd,,35.976445,-78.79228,,,0
6355,6355,Neal Middle School,,35.976729,-78.782093,,,0
6356,6356,Neal Middle School (inbound),,35.976259,-78.782933,,,0
6357,6357,Hwy 98 at Olive Branch Rd,,35.975895,-78.785482,,,0
6358,6358,Hwy 98 at Patterson Rd,,35.97667,-78.792436,,,0
6359,6359,Hwy 98 at The Crossings at Grove Pk,,35.978999,-78.807798,,,0
6360,6360,Hwy 98 at Oak Grove Parkway,,35.979685,-78.812889,,,0
6361,6361,Hwy 98 at Mineral Springs (inbound),,35.981502,-78.820788,,,0
6362,6362,Hwy 98 at Mineral Springs Shop (in),,35.982289,-78.824106,,,0
6363,6363,Hwy 98 at Clayton (inbound),,35.98381,-78.830674,,,0
6364,6364,Hwy 98 at Chandler Rd (inbound),,35.986011,-78.839784,,,0
6365,6365,Hwy 98 at Vaughn Electric,,35.986753,-78.843124,,,0
6366,6366,E Carver St at Commons Blvd,,36.041261,-78.894998,,,0
6367,6367,Garrett Rd at Old Chapel Hill Rd,,35.947533,-78.968727,,,0
6368,6368,Garrett Rd at Marydell Ln,,35.936572,-78.962894,,,0
6369,6369,Woodcroft Pkwy at Highgate Dr,,35.922243,-78.936296,,,0
6370,6370,Garrett Rd at Marydell Ln (in),,35.936762,-78.962662,,,0
6373,6373,US 15-501 Service Rd at Car Dealer,,35.962984,-78.97355,,,0
6374,6374,University Dr at South Square Mall,,35.965592,-78.9565,,,0
6375,6375,Chapel Hill Rd at E Cornwallis Rd,,35.974099,-78.936789,,,0
6376,6376,Vickers Ave at Cobb St,,35.98932,-78.912086,,,0
6377,6377,Erwin Rd at Anderson St,,36.006678,-78.92993,,,0
6379,6379,W Main St at Swift Ave,,36.005919,-78.919933,,,0
6380,6380,W Main St at Campus Dr,,36.0033,-78.914666,,,0
6381,6381,W Main St at Amtrak Station (out),,35.99786,-78.905829,,,0
6382,6382,E Main St at Roxboro St,,35.993606,-78.898294,,,0
6383,6383,Main St at Golden Belt,,35.989594,-78.891039,,,0
6385,6385,Morris St at Durham Arts Council,,35.997477,-78.903742,,,0
6386,6386,Main St at West Village,,35.998265,-78.906207,,,0
6387,6387,Main St at Gregson St,,35.999988,-78.909031,,,0
6389,6389,Main St at Campus Dr,,36.003597,-78.914867,,,0
6390,6390,Main St at Iredell St,,36.006403,-78.920878,,,0
6391,6391,Erwin Rd at Alexander Ave (inbound),,36.00584,-78.926488,,,0
6392,6392,Erwin Rd at Anderson St (inbound),,36.006993,-78.930175,,,0
6394,6394,Capps St at Athens St,,35.963299,-78.885573,,,0
6395,6395,Briggs Ave at Person St (outbound),,35.969607,-78.877213,,,0
6396,6396,Briggs Ave at East Coast Metal,,35.965304,-78.879128,,,0
6397,6397,Alston Ave at Neff Rental Out,,35.957049,-78.883391,,,0
6398,6398,Capps St at S Alston Ave,,35.962358,-78.887144,,,0
6399,6399,Capps St at Bacon St,,35.96525,-78.883684,,,0
6400,6400,1116 Hearthside St at Welch Pl,,35.966289,-78.882335,,,0
6401,6401,Hearthside St at Welch Pl,,35.967529,-78.883769,,,0
6402,6402,Bacon St at Hearthside St,,35.968013,-78.88529,,,0
6403,6403,Erwin Rd at Alexander Ave,,36.005624,-78.92631,,,0
6407,6407,Skyland Ridge Pkwy at Best Buy,,35.915057,-78.782787,,,0
6424,6424,W Club Blvd at Waltown Park,,36.017099,-78.914284,,,0
6425,6425,W Club Blvd at Berkeley St,,36.017105,-78.915416,,,0
6426,6426,Broad St at Hillcrest Dr,,36.023967,-78.917948,,,0
6427,6427,W Club Blvd at Sedgefield St,,36.016985,-78.916879,,,0
6428,6428,Lednum St at Murray Ave,,36.028926,-78.90959,,,0
6429,6429,W Club Blvd at Berkeley St,,36.016961,-78.91567,,,0
6430,6430,W Club Blvd at Lancaster St,,36.016867,-78.913263,,,0
6431,6431,E Main St at Queen St,,35.993023,-78.896962,,,0
6433,6433,Hardee St at Naples Pl,,36.003578,-78.866951,,,0
6434,6434,E Geer St at 1310 E Geer St,,36.006858,-78.871609,,,0
6435,6435,Holloway St at Alma St,,35.994367,-78.875861,,,0
6438,6438,Cornwallis Rd at Charles St,,35.967062,-78.92206,,,0
6440,6440,Hillsborough Rd at Operations Dr,,36.033563,-78.969258,,,0
6441,6441,Duke University Rd at Chapel Dr,,35.997541,-78.932878,,,0
6442,6442,Lakewood at Poinciana Dr,,35.987067,-78.900434,,,0
6443,6443,Linwood Ave at NC 55,,35.979417,-78.891958,,,0
6444,6444,Cornwallis Rd at Campus Crossings,,35.94388,-78.900494,,,0
6446,6446,5030 Alston Ave,,35.891477,-78.886676,,,0
6447,6447,Cornwallis Rd at Laurel Oaks,,35.93505,-78.891641,,,0
6448,6448,Cornwallis Rd at Campus Crossings,,35.94424,-78.900473,,,0
6449,6449,Gary St at Quincy St,,35.989817,-78.870934,,,0
6450,6450,Ellis Rd at New Haven Dr,,35.939243,-78.84635,,,0
6451,6451,Ellis Rd at Research Triangle Academy,,35.938144,-78.851134,,,0
6452,6452,Ellis Rd at Research Triangle Academy,,35.938306,-78.851135,,,0
6453,6453,Ellis Rd at New Haven Dr (in),,35.939423,-78.84635,,,0
6455,6455,Roxboro Rd at CBS Car Dealership,,36.053445,-78.903186,,,0
6459,6459,Roxboro Rd at Rippling Stream Rd,,36.070935,-78.90821,,,0
6460,6460,Roxboro Rd at Mickey Cir,,36.096265,-78.909745,,,0
6461,6461,Roxboro Rd at Epperson Dr,,36.112632,-78.905628,,,0
6462,6462,Roxboro Rd at Mickey Cir,,36.096309,-78.909945,,,0
6463,6463,Milton Rd at Durham County Library,,36.087335,-78.913132,,,0
6464,6464,Roxboro Rd at CVS,,36.078482,-78.910402,,,0
6465,6465,Roxboro Rd at Rippling Stream Rd,,36.070917,-78.90841,,,0
6466,6466,New Castle Rd at Strawberry Hill Apt,,36.050294,-78.920754,,,0
6467,6467,Horton Rd at Casa St,,36.054394,-78.9134,,,0
6469,6469,US 15-501 Service Rd at Garrett Rd,,35.959893,-78.974517,,,0
6470,6470,Lawson St at BRITE Sci Complex,,35.976324,-78.9042,,,0
6472,6472,Herndon Rd at Fayetteville Rd,,35.905677,-78.93684,,,0
6473,6473,2835 Chapel Hill Rd,,35.972962,-78.937139,,,0
6474,6474,Fayetteville Rd at Torrey Pine,,35.91776,-78.930794,,,0
6475,6475,Fayetteville Rd at Innesbrook Way,,35.919205,-78.929747,,,0
6476,6476,Fayetteville Rd at Timothy Ave,,35.957333,-78.908999,,,0
6478,6478,3610 Wake Forest Rd,,35.982539,-78.826014,,,0
6479,6479,Holloway St at Ganyard Farm Way,,35.984596,-78.834768,,,0
6480,6480,Taylor St and Hyde Park,,35.988947,-78.881677,,,0
6481,6481,Taylor St at Hyde Park Ave (In),,35.988786,-78.881488,,,0
6482,6482,300 N Hyde Park,,35.98737,-78.881672,,,0
6483,6483,Hyde Park at Morning Glory,,35.98728,-78.881871,,,0
6484,6484,Broad St at Forest Rd (in),,36.024653,-78.917463,,,0
6485,6485,Hardee St at Mimosa St,,36.001442,-78.866822,,,0
6486,6486,Hardee St at Landon St,,35.999832,-78.86542,,,0
6487,6487,Hardee St at Delano St,,35.99722,-78.864613,,,0
6488,6488,Raynor St at Hardee St,,35.995867,-78.865219,,,0
6489,6489,Raynor St at The Village,,35.99411,-78.869717,,,0
6490,6490,Holloway St at Elizabeth St,,35.99464,-78.891256,,,0
6491,6491,E Main St at Elm St,,35.988444,-78.889471,,,0
6492,6492,North Pointe Dr at Red Roof Inn,,36.030441,-78.923587,,,0
6493,6493,Willard St at Blackwell St,,35.991344,-78.905761,,,0
6494,6494,Blackwell St at Forest Hills Apts,,35.988819,-78.906473,,,0
6495,6495,MLK Pkwy at Bay Camp Dr,,35.942276,-78.919041,,,0
6496,6496,Cook Rd at Tripoli Dr,,35.951643,-78.910375,,,0
6498,6498,Milton Rd at Long Cresent Dr,,36.091955,-78.914271,,,0
6499,6499,Trent Dr at Erwin Rd,,36.00755,-78.934193,,,0
6501,6501,MLK Pkwy at Fayetteville Rd,,35.939808,-78.907484,,,0
6502,6502,Erwin Rd at Pettigrew St,,36.005985,-78.922296,,,0
6503,6503,E Main St at Hood St,,35.990518,-78.892972,,,0
6505,6505,E Main St at Elizabeth St,,35.990474,-78.892528,,,0
6506,6506,E Main St at Queen St,,35.992987,-78.896917,,,0
6507,6507,E Geer St at Faucette Ave,,36.012116,-78.86558,,,0
6510,6510,Buchanan Blvd at Urban Ave,,36.00857,-78.91219,,,0
6515,6515,Buchanan Blvd at Urban Ave,,36.008821,-78.912379,,,0
6520,6520,Ellis Rd at Miami Blvd,,35.94242,-78.838778,,,0
6521,6521,Roxboro Rd at Pacific Ave,,36.045165,-78.90238,,,0
6522,6522,Roxboro Rd at Newsom St,,36.041592,-78.900303,,,0
6526,6526,Ben Franklin Blvd at Pacific Ave,,36.046837,-78.896304,,,0
6527,6527,Dowd St at Mangum St,,36.000388,-78.896033,,,0
