shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
b391f2c6-67fc-4bed-a82e-b7da00198f58,37.19952,-80.40724,206,30748.93
7761e55b-9970-459b-8d80-afa05026437f,37.13838,-80.41251,109,10346.96
a4ff2946-c851-415b-82b4-37e1585fd76d,37.15116,-80.4145,234,16350.37
b391f2c6-67fc-4bed-a82e-b7da00198f58,37.19879,-80.40654,208,30858.04
c6b0c4f0-3679-4760-9e5d-46c4e8571afa,37.18965,-80.40092,74,10952.79
c6b0c4f0-3679-4760-9e5d-46c4e8571afa,37.18782,-80.40144,76,11161.56
f27a2930-ba00-4191-a22a-ea3eea71e120,37.16662,-80.44317,135,17067.92
f27a2930-ba00-4191-a22a-ea3eea71e120,37.16281,-80.44353,139,17510.5
f27a2930-ba00-4191-a22a-ea3eea71e120,37.16204,-80.43011,121,15057.28
f27a2930-ba00-4191-a22a-ea3eea71e120,37.16294,-80.43611,123,15599.72
f27a2930-ba00-4191-a22a-ea3eea71e120,37.16571,-80.43604,124,15906.77
f27a2930-ba00-4191-a22a-ea3eea71e120,37.16891,-80.43747,129,16293.84
f27a2930-ba00-4191-a22a-ea3eea71e120,37.16902,-80.44061,132,16580.09
f27a2930-ba00-4191-a22a-ea3eea71e120,37.16663,-80.44066,133,16845.84
f27a2930-ba00-4191-a22a-ea3eea71e120,37.16663,-80.4418,134,16946.31
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.14774,-80.42318,65,10952.59
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.15067,-80.41301,84,13391.32
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.14812,-80.41961,63,10630.65
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.1468,-80.42503,68,11159.95
a4ff2946-c851-415b-82b4-37e1585fd76d,37.13028,-80.40391,87,8461.06
a4ff2946-c851-415b-82b4-37e1585fd76d,37.13016,-80.40303,89,8540.31
c6b0c4f0-3679-4760-9e5d-46c4e8571afa,37.18358,-80.40342,79,11666.07
c6b0c4f0-3679-4760-9e5d-46c4e8571afa,37.17545,-80.41552,83,13069.19
c6b0c4f0-3679-4760-9e5d-46c4e8571afa,37.1739,-80.41673,85,13271.15
b391f2c6-67fc-4bed-a82e-b7da00198f58,37.2315,-80.43179,151,23853.55
a4ff2946-c851-415b-82b4-37e1585fd76d,37.13169,-80.39265,107,9491.76
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.13276,-80.42046,49,7761.95
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.13534,-80.42174,50,8071.22
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.13559,-80.41807,51,8397.59
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.13612,-80.41433,52,8733.29
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.13985,-80.41464,54,9164.49
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.14426,-80.41496,56,9657.38
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.14883,-80.41477,58,10165.63
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.14846,-80.4163,61,10332.64
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.1474,-80.42451,66,11076.81
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.14638,-80.42637,70,11297.24
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.14522,-80.42667,71,11428.64
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.14508,-80.42479,74,11600.91
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.14428,-80.42385,75,11722.58
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.14399,-80.42239,77,11866.41
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.14426,-80.41758,79,12295.88
a4ff2946-c851-415b-82b4-37e1585fd76d,37.1567,-80.41598,247,17230.55
a4ff2946-c851-415b-82b4-37e1585fd76d,37.13569,-80.4138,64,6040.28
a4ff2946-c851-415b-82b4-37e1585fd76d,37.1372,-80.3962,126,10646.36
a4ff2946-c851-415b-82b4-37e1585fd76d,37.13897,-80.39356,170,12899.28
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.14388,-80.42313,76,11800.35
7761e55b-9970-459b-8d80-afa05026437f,37.16431,-80.41805,144,14188.56
a4ff2946-c851-415b-82b4-37e1585fd76d,37.13939,-80.39403,172,12961.67
a4ff2946-c851-415b-82b4-37e1585fd76d,37.16349,-80.424,26,1817.01
7761e55b-9970-459b-8d80-afa05026437f,37.1653,-80.41796,146,14300.43
a4ff2946-c851-415b-82b4-37e1585fd76d,37.14036,-80.39765,178,13303.98
a4ff2946-c851-415b-82b4-37e1585fd76d,37.16347,-80.42504,24,1721.27
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.14431,-80.41524,80,12503.48
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.14947,-80.41486,82,13077.83
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.15088,-80.41475,83,13235.55
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.15199,-80.41263,85,13541.64
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.15234,-80.41386,86,13657.98
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.15226,-80.4145,87,13714.22
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.15494,-80.41286,90,14051.82
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.22247,-80.42347,160,26874.39
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.22559,-80.42513,163,27253.65
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.22595,-80.42408,164,27355.27
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.22598,-80.42287,166,27463.3
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.15688,-80.41196,93,14289.79
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.1558,-80.41212,91,14167.58
a4ff2946-c851-415b-82b4-37e1585fd76d,37.13911,-80.41431,224,14991.5
a4ff2946-c851-415b-82b4-37e1585fd76d,37.13293,-80.39075,110,9713.34
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.22444,-80.42441,157,26282.04
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.22247,-80.42348,158,26516.76
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.22096,-80.42276,159,26695.54
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.22675,-80.42573,154,25998.13
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.22966,-80.4281,152,25613.16
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.22799,-80.41992,169,27809.08
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.22854,-80.41976,171,27922.63
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.22969,-80.41887,172,28073.11
c6b0c4f0-3679-4760-9e5d-46c4e8571afa,37.22676,-80.41118,0,0
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.23146,-80.41602,173,28393.19
b391f2c6-67fc-4bed-a82e-b7da00198f58,37.15642,-80.43488,34,5804.85
b391f2c6-67fc-4bed-a82e-b7da00198f58,37.15733,-80.43457,33,5700.7
c6b0c4f0-3679-4760-9e5d-46c4e8571afa,37.21017,-80.42867,55,7538.74
c6b0c4f0-3679-4760-9e5d-46c4e8571afa,37.20804,-80.42551,57,7905.15
c6b0c4f0-3679-4760-9e5d-46c4e8571afa,37.20655,-80.42312,58,8174.03
c6b0c4f0-3679-4760-9e5d-46c4e8571afa,37.19897,-80.41122,63,9521.8
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.1756,-80.41494,106,16484.72
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.17708,-80.41273,107,16740.28
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.18267,-80.40415,108,17721.92
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.18424,-80.40263,110,17943.74
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.18947,-80.40072,114,18549.34
c6b0c4f0-3679-4760-9e5d-46c4e8571afa,37.19725,-80.4086,64,9823.13
c6b0c4f0-3679-4760-9e5d-46c4e8571afa,37.19603,-80.4068,65,10032.55
c6b0c4f0-3679-4760-9e5d-46c4e8571afa,37.19476,-80.40488,66,10253.86
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.13694,-80.37023,87,8927.58
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.12742,-80.36932,112,10635.07
b391f2c6-67fc-4bed-a82e-b7da00198f58,37.22811,-80.41934,169,25469.35
b391f2c6-67fc-4bed-a82e-b7da00198f58,37.1586,-80.43491,71,9813.87
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.16668,-80.42521,265,22012.42
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.1291,-80.37028,109,10427.75
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.128,-80.3695,110,10568.22
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.16668,-80.42521,5,443.42
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.14034,-80.41476,206,17124.71
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.15426,-80.41348,218,18696.81
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.13852,-80.41302,195,16841.56
c6b0c4f0-3679-4760-9e5d-46c4e8571afa,37.20143,-80.4151,61,9083.57
c6b0c4f0-3679-4760-9e5d-46c4e8571afa,37.20008,-80.41305,62,9319.25
c6b0c4f0-3679-4760-9e5d-46c4e8571afa,37.19359,-80.4032,67,10450.9
c6b0c4f0-3679-4760-9e5d-46c4e8571afa,37.19151,-80.40127,71,10743.04
c6b0c4f0-3679-4760-9e5d-46c4e8571afa,37.19268,-80.40205,69,10594.53
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.15869,-80.4128,95,14504.25
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.16117,-80.41355,96,14787.88
b391f2c6-67fc-4bed-a82e-b7da00198f58,37.16006,-80.43514,72,9977.2
b391f2c6-67fc-4bed-a82e-b7da00198f58,37.16114,-80.43365,75,10170.86
b391f2c6-67fc-4bed-a82e-b7da00198f58,37.16246,-80.43335,77,10326.06
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.16564,-80.41776,246,20762.88
f27a2930-ba00-4191-a22a-ea3eea71e120,37.16365,-80.4236,91,12515.62
f27a2930-ba00-4191-a22a-ea3eea71e120,37.16362,-80.42432,92,12579.39
f27a2930-ba00-4191-a22a-ea3eea71e120,37.17115,-80.41723,82,11098.65
f27a2930-ba00-4191-a22a-ea3eea71e120,37.16472,-80.41615,89,11844.63
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.1653,-80.41796,245,20720.72
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.16745,-80.42699,3,264.2
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.1661,-80.4285,0,0
b391f2c6-67fc-4bed-a82e-b7da00198f58,37.20518,-80.41485,192,29576.6
f27a2930-ba00-4191-a22a-ea3eea71e120,37.22445,-80.42442,29,2849.15
b391f2c6-67fc-4bed-a82e-b7da00198f58,37.15514,-80.43446,35,5952.52
b391f2c6-67fc-4bed-a82e-b7da00198f58,37.15292,-80.43211,40,6366.68
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.16418,-80.41439,97,15130.5
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.1681,-80.41588,99,15585.91
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.17253,-80.41695,102,16093.42
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.17017,-80.41678,100,15829.41
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.17435,-80.41618,104,16307.94
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.19093,-80.40077,116,18712.33
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.19371,-80.40297,120,19084.72
a4ff2946-c851-415b-82b4-37e1585fd76d,37.14025,-80.3972,177,13262.38
a4ff2946-c851-415b-82b4-37e1585fd76d,37.16623,-80.42461,7,519.14
a4ff2946-c851-415b-82b4-37e1585fd76d,37.13394,-80.40065,144,11374.85
a4ff2946-c851-415b-82b4-37e1585fd76d,37.16273,-80.41994,255,18316.07
a4ff2946-c851-415b-82b4-37e1585fd76d,37.1361,-80.39087,160,12495.3
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.13064,-80.39517,19,2824.54
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.12906,-80.40777,27,4224.23
b391f2c6-67fc-4bed-a82e-b7da00198f58,37.15205,-80.4335,42,6523.74
b391f2c6-67fc-4bed-a82e-b7da00198f58,37.15087,-80.43336,44,6658.96
b391f2c6-67fc-4bed-a82e-b7da00198f58,37.15117,-80.43219,45,6768.41
b391f2c6-67fc-4bed-a82e-b7da00198f58,37.15025,-80.43187,46,6874.41
b391f2c6-67fc-4bed-a82e-b7da00198f58,37.14875,-80.4287,49,7226.67
b391f2c6-67fc-4bed-a82e-b7da00198f58,37.15005,-80.43013,48,7033.95
b391f2c6-67fc-4bed-a82e-b7da00198f58,37.15075,-80.42818,52,7458.98
b391f2c6-67fc-4bed-a82e-b7da00198f58,37.1501,-80.42814,51,7387.47
b391f2c6-67fc-4bed-a82e-b7da00198f58,37.15034,-80.42414,56,7831.17
b391f2c6-67fc-4bed-a82e-b7da00198f58,37.1513,-80.42418,57,7936.88
b391f2c6-67fc-4bed-a82e-b7da00198f58,37.1503,-80.42624,54,7645.32
b391f2c6-67fc-4bed-a82e-b7da00198f58,37.15305,-80.42431,58,8131.37
b391f2c6-67fc-4bed-a82e-b7da00198f58,37.15229,-80.42844,60,8509.32
b391f2c6-67fc-4bed-a82e-b7da00198f58,37.15495,-80.42889,61,8807.37
b391f2c6-67fc-4bed-a82e-b7da00198f58,37.15467,-80.43059,63,8976.32
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.12797,-80.40903,28,4389.44
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.12627,-80.41095,29,4643.18
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.125,-80.40952,31,4833.67
c6b0c4f0-3679-4760-9e5d-46c4e8571afa,37.12501,-80.40947,154,23770.43
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.13042,-80.39727,20,3012.33
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.13013,-80.40057,21,3305.93
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.13023,-80.40368,22,3582.4
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.13102,-80.40731,24,3916.51
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.13055,-80.40794,25,3992.43
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.12987,-80.40877,26,4097.94
a4ff2946-c851-415b-82b4-37e1585fd76d,37.13564,-80.40002,138,11175.29
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.13479,-80.37207,1,278.05
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.13356,-80.37531,2,595.33
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.13298,-80.37711,3,767.39
b391f2c6-67fc-4bed-a82e-b7da00198f58,37.15378,-80.43159,64,9109.73
b391f2c6-67fc-4bed-a82e-b7da00198f58,37.1543,-80.4325,65,9208.46
b391f2c6-67fc-4bed-a82e-b7da00198f58,37.15514,-80.43446,68,9417.43
b391f2c6-67fc-4bed-a82e-b7da00198f58,37.15642,-80.43488,69,9564.99
b391f2c6-67fc-4bed-a82e-b7da00198f58,37.15733,-80.43458,70,9669.02
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.13929,-80.41451,205,17006.47
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.16695,-80.42575,4,387.3
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.13721,-80.37286,0,0
a4ff2946-c851-415b-82b4-37e1585fd76d,37.13081,-80.41461,71,6670.61
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.15934,-80.42094,34,2361.82
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.13294,-80.37443,101,9852.58
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.15492,-80.41456,51,3920.26
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.13371,-80.37498,99,9754.4
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.13073,-80.40636,168,15105.26
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.16312,-80.42353,28,1877.24
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.1339,-80.37727,4,870.27
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.13368,-80.37846,5,978.12
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.13342,-80.37965,6,1087.12
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.13293,-80.37906,7,1163.1
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.13247,-80.37909,8,1214.71
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.1326,-80.38104,9,1388.45
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.13351,-80.38351,11,1631.45
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.13432,-80.38575,13,1850.34
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.13402,-80.38457,12,1740.86
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.13444,-80.38747,14,2003.38
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.13417,-80.38884,15,2128.48
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.13356,-80.39021,16,2268.09
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.13218,-80.39155,17,2460.74
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.13151,-80.39311,18,2618.67
c6b0c4f0-3679-4760-9e5d-46c4e8571afa,37.12626,-80.411,155,23963.62
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.13387,-80.38975,157,13498.07
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.13023,-80.40073,165,14599.58
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.15881,-80.42182,35,2459.66
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.14086,-80.41489,207,17184.15
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.16854,-80.42174,257,21505.18
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.13847,-80.41285,194,16825
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.13843,-80.41266,193,16807.57
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.13858,-80.4132,196,16858.46
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.15653,-80.41361,223,18996.6
a4ff2946-c851-415b-82b4-37e1585fd76d,37.14008,-80.39616,176,13167.51
7761e55b-9970-459b-8d80-afa05026437f,37.14089,-80.40755,100,9747.15
7761e55b-9970-459b-8d80-afa05026437f,37.13915,-80.41448,114,10555.49
7761e55b-9970-459b-8d80-afa05026437f,37.13863,-80.41357,110,10445.41
7761e55b-9970-459b-8d80-afa05026437f,37.14236,-80.41498,117,10916.94
a4ff2946-c851-415b-82b4-37e1585fd76d,37.16695,-80.42575,285,20088.58
a4ff2946-c851-415b-82b4-37e1585fd76d,37.16459,-80.42969,294,20729.3
a4ff2946-c851-415b-82b4-37e1585fd76d,37.16745,-80.42699,286,20211.68
a4ff2946-c851-415b-82b4-37e1585fd76d,37.16343,-80.42536,13,889.77
7761e55b-9970-459b-8d80-afa05026437f,37.14593,-80.41499,118,11312.9
a4ff2946-c851-415b-82b4-37e1585fd76d,37.16428,-80.4254,11,753.82
7761e55b-9970-459b-8d80-afa05026437f,37.14108,-80.40604,99,9611.11
a4ff2946-c851-415b-82b4-37e1585fd76d,37.13484,-80.40014,140,11265.3
7761e55b-9970-459b-8d80-afa05026437f,37.13991,-80.40897,102,9916.19
f5a5e68e-f2b3-4db5-a928-1718a3139082,37.14515,-80.42504,73,11577.18
a4ff2946-c851-415b-82b4-37e1585fd76d,37.13768,-80.39272,167,12737.84
a4ff2946-c851-415b-82b4-37e1585fd76d,37.1398,-80.40912,199,14387.82
a4ff2946-c851-415b-82b4-37e1585fd76d,37.1392,-80.40985,204,14485.33
a4ff2946-c851-415b-82b4-37e1585fd76d,37.16857,-80.41857,272,19158.02
a4ff2946-c851-415b-82b4-37e1585fd76d,37.14121,-80.40501,186,13972.06
a4ff2946-c851-415b-82b4-37e1585fd76d,37.14501,-80.41498,230,15665.83
a4ff2946-c851-415b-82b4-37e1585fd76d,37.16068,-80.42217,32,2176.57
a4ff2946-c851-415b-82b4-37e1585fd76d,37.1648,-80.42496,10,684.03
a4ff2946-c851-415b-82b4-37e1585fd76d,37.16005,-80.42162,33,2262.51
a4ff2946-c851-415b-82b4-37e1585fd76d,37.16286,-80.42722,14,1065.52
a4ff2946-c851-415b-82b4-37e1585fd76d,37.162,-80.42661,21,1420.97
7761e55b-9970-459b-8d80-afa05026437f,37.15689,-80.41637,134,12821.12
a4ff2946-c851-415b-82b4-37e1585fd76d,37.16401,-80.42592,12,808.76
a4ff2946-c851-415b-82b4-37e1585fd76d,37.13938,-80.4098,202,14464.83
a4ff2946-c851-415b-82b4-37e1585fd76d,37.16598,-80.41763,266,18822.1
a4ff2946-c851-415b-82b4-37e1585fd76d,37.16458,-80.41809,262,18659.45
a4ff2946-c851-415b-82b4-37e1585fd76d,37.13914,-80.4145,226,15009.51
a4ff2946-c851-415b-82b4-37e1585fd76d,37.16433,-80.41807,261,18632.27
a4ff2946-c851-415b-82b4-37e1585fd76d,37.1403,-80.40855,196,14312.42
a4ff2946-c851-415b-82b4-37e1585fd76d,37.13844,-80.41087,210,14663.07
a4ff2946-c851-415b-82b4-37e1585fd76d,37.14587,-80.41496,231,15760.61
a4ff2946-c851-415b-82b4-37e1585fd76d,37.16737,-80.42913,290,20412.03
a4ff2946-c851-415b-82b4-37e1585fd76d,37.13914,-80.41441,225,15001.01
a4ff2946-c851-415b-82b4-37e1585fd76d,37.1642,-80.4291,298,20884.88
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.13151,-80.39311,161,13900.42
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.13249,-80.39125,159,13702.1
a4ff2946-c851-415b-82b4-37e1585fd76d,37.15608,-80.41603,50,3737.01
a4ff2946-c851-415b-82b4-37e1585fd76d,37.15224,-80.41471,54,4185.77
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.13729,-80.37191,91,9087.04
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.16634,-80.42424,262,21902.42
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.13881,-80.41384,199,16921.58
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.13873,-80.41367,198,16902.97
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.14501,-80.41498,210,17646.17
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.16652,-80.42482,264,21973.56
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.15826,-80.42316,36,2592.97
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.13065,-80.39532,162,14118.01
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.13039,-80.39854,164,14405.82
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.14671,-80.41492,212,17834.62
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.13331,-80.39053,158,13590.97
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.13496,-80.37212,94,9445.54
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.13042,-80.39727,163,14292.66
f27a2930-ba00-4191-a22a-ea3eea71e120,37.17019,-80.41704,83,11207.17
f27a2930-ba00-4191-a22a-ea3eea71e120,37.16629,-80.41576,86,11656.75
f27a2930-ba00-4191-a22a-ea3eea71e120,37.16489,-80.41587,88,11813.98
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.15818,-80.42338,37,2613.77
a4ff2946-c851-415b-82b4-37e1585fd76d,37.13318,-80.41318,67,6324.72
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.15792,-80.42403,38,2678.9
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.16757,-80.42858,270,22339.03
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.16459,-80.42969,275,22709.72
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.16568,-80.42953,274,22587.51
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.16637,-80.42346,260,21831.83
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.13715,-80.37065,89,8974.02
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.16737,-80.42913,271,22392.45
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.16642,-80.42387,261,21868.14
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.13892,-80.41406,200,16944.03
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.16176,-80.42567,19,1307.65
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.13717,-80.37303,93,9187.15
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.16724,-80.42929,272,22412.56
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.16623,-80.42461,263,21936.57
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.14161,-80.41502,209,17268.37
a4ff2946-c851-415b-82b4-37e1585fd76d,37.15788,-80.41862,47,3431.25
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.15631,-80.41322,222,18954.99
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.13956,-80.38239,70,7309.21
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.13427,-80.41335,176,16045.21
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.13282,-80.4129,174,15877.15
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.14924,-80.39817,65,5545.63
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.13512,-80.41345,177,16139.81
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.13911,-80.41431,202,16974.21
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.15327,-80.41425,216,18567.88
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.15116,-80.4145,214,18330.71
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.14587,-80.41496,211,17740.95
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.16399,-80.41976,240,20449.38
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.14895,-80.41472,213,18084.42
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.13914,-80.41441,203,16983.72
32c35f4e-ef9d-4bfc-9e88-0bf2b5f3ed36,37.13864,-80.41344,197,16880.42
a4ff2946-c851-415b-82b4-37e1585fd76d,37.13377,-80.40068,147,11393.99
b391f2c6-67fc-4bed-a82e-b7da00198f58,37.19157,-80.40102,129,17512.13
b391f2c6-67fc-4bed-a82e-b7da00198f58,37.1928,-80.40186,131,17668.2
b391f2c6-67fc-4bed-a82e-b7da00198f58,37.19376,-80.403,133,17814.29
b391f2c6-67fc-4bed-a82e-b7da00198f58,37.20132,-80.41461,134,19142.61
b391f2c6-67fc-4bed-a82e-b7da00198f58,37.20879,-80.42638,135,20474.36
