stop_lat,stop_code,stop_lon,stop_id,stop_url,parent_station,stop_desc,stop_name,location_type,zone_id
21.4825,576,-158.2024,576,http://hea.thebus.org/nextbus.asp?s=576,,,HUIPU DR + KILI DR,0,
21.3397,929,-157.9561,929,http://hea.thebus.org/nextbus.asp?s=929,,,VICKERS AVE + SCOTT CIR (MAUKA),0,
21.3045,325,-157.8599,325,http://hea.thebus.org/nextbus.asp?s=325,,,QUEEN ST + PUNCHBOWL ST,0,
21.364,3649,-157.7678,3649,http://hea.thebus.org/nextbus.asp?s=3649,,,MAUNAWILI RD + OPP 1170,0,
21.3664,3648,-157.7669,3648,http://hea.thebus.org/nextbus.asp?s=3648,,,LUNAHELU ST + MAUNAWILI RD,0,
21.3677,3647,-157.7682,3647,http://hea.thebus.org/nextbus.asp?s=3647,,,LUNAHELU ST + LUNAHELU PL,0,
21.3696,3646,-157.7689,3646,http://hea.thebus.org/nextbus.asp?s=3646,,,LUNAAI ST + LUNAHELU ST,0,
21.3706,3645,-157.7682,3645,http://hea.thebus.org/nextbus.asp?s=3645,,,LUNAAI ST + OPP LUNAANELA ST,0,
21.3718,3644,-157.7673,3644,http://hea.thebus.org/nextbus.asp?s=3644,,,LUNAAI ST + OPP LUNAAI PL,0,
21.3734,3643,-157.767,3643,http://hea.thebus.org/nextbus.asp?s=3643,,,LUNAAI ST + AULOA RD,0,
21.3765,3642,-157.7636,3642,http://hea.thebus.org/nextbus.asp?s=3642,,,AULOA RD + KALANIANAOLE HWY,0,
21.4266,3641,-157.7442,3641,http://hea.thebus.org/nextbus.asp?s=3641,,,MOKAPU RD + OLD MOKAPU RD,0,
21.439,3640,-157.7398,3640,http://hea.thebus.org/nextbus.asp?s=3640,,,MOKAPU RD + OPP COCHRAN ST,0,
21.6553,2550,-158.0593,2550,http://hea.thebus.org/nextbus.asp?s=2550,,,KAMEHAMEHA HWY + OPP HAKUOLA RD,0,
21.653,2551,-158.0606,2551,http://hea.thebus.org/nextbus.asp?s=2551,,,KAMEHAMEHA HWY + KE IKI RD,0,
21.6504,2552,-158.062,2552,http://hea.thebus.org/nextbus.asp?s=2552,,,KAMEHAMEHA HWY + PUPUKEA BEACH PARK,0,
21.6487,2553,-158.0625,2553,http://hea.thebus.org/nextbus.asp?s=2553,,,KAMEHAMEHA HWY + OPP PUPUKEA RD,0,
21.6453,2554,-158.0636,2554,http://hea.thebus.org/nextbus.asp?s=2554,,,KAMEHAMEHA HWY + OPP KAPUHI ST,0,
21.6401,2555,-158.0602,2555,http://hea.thebus.org/nextbus.asp?s=2555,,,KAMEHAMEHA HWY + OPP WAIMEA VALLEY R,0,
21.6359,2556,-158.0682,2556,http://hea.thebus.org/nextbus.asp?s=2556,,,KAMEHAMEHA HWY + ILIOHU PL,0,
21.6325,2557,-158.0705,2557,http://hea.thebus.org/nextbus.asp?s=2557,,,KAMEHAMEHA HWY + 61-247,0,
21.6298,2558,-158.0724,2558,http://hea.thebus.org/nextbus.asp?s=2558,,,KAMEHAMEHA HWY + OPP IKUWAI PL,0,
21.6275,2559,-158.074,2559,http://hea.thebus.org/nextbus.asp?s=2559,,,KAMEHAMEHA HWY + OPP PUNALAU PL,0,
21.2947,3007,-157.7998,3007,http://hea.thebus.org/nextbus.asp?s=3007,,,PALOLO AVE + PAALEA ST,0,
21.57,2396,-157.8761,2396,http://hea.thebus.org/nextbus.asp?s=2396,,,KAMEHAMEHA HWY + 53-106,0,
21.5675,2397,-157.8756,2397,http://hea.thebus.org/nextbus.asp?s=2397,,,KAMEHAMEHA HWY + OPP 53-059,0,
21.5739,2394,-157.8773,2394,http://hea.thebus.org/nextbus.asp?s=2394,,,KAMEHAMEHA HWY + OPP 53-187,0,
21.3288,63,-157.8514,63,http://hea.thebus.org/nextbus.asp?s=63,,,LILIHA ST + HALAPIA PL,0,
21.5761,2392,-157.8808,2392,http://hea.thebus.org/nextbus.asp?s=2392,,,KAMEHAMEHA HWY + OPP PUNALUU BEACH P,0,
21.5754,2393,-157.8794,2393,http://hea.thebus.org/nextbus.asp?s=2393,,,KAMEHAMEHA HWY + 53-234,0,
21.5798,2390,-157.8856,2390,http://hea.thebus.org/nextbus.asp?s=2390,,,KAMEHAMEHA HWY + PUNALUU VALLEY RD,0,
21.5781,2391,-157.884,2391,http://hea.thebus.org/nextbus.asp?s=2391,,,KAMEHAMEHA HWY + 53-324,0,
21.5561,2398,-157.8756,2398,http://hea.thebus.org/nextbus.asp?s=2398,,,KAMEHAMEHA HWY + KAHANA VALLEY RD,0,
21.5551,2399,-157.8722,2399,http://hea.thebus.org/nextbus.asp?s=2399,,,KAMEHAMEHA HWY + OPP KAHANA BAY,0,
21.4932,2778,-158.0486,2778,http://hea.thebus.org/nextbus.asp?s=2778,,,WILIKINA DR + MACOMB RD,0,
21.4905,2779,-158.0452,2779,http://hea.thebus.org/nextbus.asp?s=2779,,,WILIKINA DR + OPP LAKEVIEW DR,0,
21.3979,640,-158.1678,640,http://hea.thebus.org/nextbus.asp?s=640,,,FARRINGTON HWY + OPP 87-1440,0,
21.443,2649,-158.1862,2649,http://hea.thebus.org/nextbus.asp?s=2649,,,WAIANAE VALLEY RD + MILL ST,0,
21.4157,2770,-158.1549,2770,http://hea.thebus.org/nextbus.asp?s=2770,,,PAAKEA RD + OPP KAUKAMA RD,0,
21.417,2771,-158.1568,2771,http://hea.thebus.org/nextbus.asp?s=2771,,,PAAKEA RD + OPP 87-925,0,
21.4191,2772,-158.1596,2772,http://hea.thebus.org/nextbus.asp?s=2772,,,PAAKEA RD + OPP APANA RD,0,
21.322,67,-157.8601,67,http://hea.thebus.org/nextbus.asp?s=67,,,SCHOOL ST + LILIHA ST,0,
21.4297,2774,-158.1756,2774,http://hea.thebus.org/nextbus.asp?s=2774,,,MAILIILI RD + OPP PAAKEA RD,0,
21.4295,2775,-158.1801,2775,http://hea.thebus.org/nextbus.asp?s=2775,,,MAILIILI RD + FARRINGTON HWY,0,
21.48,2776,-158.026,2776,http://hea.thebus.org/nextbus.asp?s=2776,,,LEILEHUA GOLF COURSE RD + WAHIAWA PA,0,
21.4798,2777,-158.0261,2777,http://hea.thebus.org/nextbus.asp?s=2777,,,LEILEHUA GOLF COURSE RD + OPP WAHIAW,0,
21.5104,2802,-158.0228,2802,http://hea.thebus.org/nextbus.asp?s=2802,,,WHITMORE AVE + LALAWAI ST,0,
21.2838,3076,-157.8013,3076,http://hea.thebus.org/nextbus.asp?s=3076,,,WAIALAE AVE + 10TH AVE,0,
21.51,2803,-158.0246,2803,http://hea.thebus.org/nextbus.asp?s=2803,,,WHITMORE AVE + KULIA ST,0,
21.5109,2801,-158.0209,2801,http://hea.thebus.org/nextbus.asp?s=2801,,,WHITMORE AVE + EHOEHO AVE,0,
21.4548,4419,-158.0075,4419,http://hea.thebus.org/nextbus.asp?s=4419,,,MILILANI TRANSIT CENTER EAST,0,
21.4536,4418,-158.0076,4418,http://hea.thebus.org/nextbus.asp?s=4418,,,MILILANI TRANSIT CENTER WEST,0,
21.3326,4417,-158.0816,4417,http://hea.thebus.org/nextbus.asp?s=4417,,,KAPOLEI TRANSIT CENTER EAST,0,
21.3319,4416,-158.0825,4416,http://hea.thebus.org/nextbus.asp?s=4416,,,KAPOLEI TRANSIT CENTER WEST,0,
21.3688,1852,-158.0323,1852,http://hea.thebus.org/nextbus.asp?s=1852,,,OLD FORT WEAVER RD + 91-2170,0,
21.3696,1853,-158.0318,1853,http://hea.thebus.org/nextbus.asp?s=1853,,,OLD FORT WEAVER RD + 91-2208,0,
21.3409,4413,-158.0674,4413,http://hea.thebus.org/nextbus.asp?s=4413,,,KULOA AVE + NAMAHOE ST,0,
21.3745,1855,-158.0303,1855,http://hea.thebus.org/nextbus.asp?s=1855,,,OLD FORT WEAVER RD + FARRINGTON HWY,0,
21.3326,4411,-158.063,4411,http://hea.thebus.org/nextbus.asp?s=4411,,,KAIAU AVE + HALANA ST,0,
21.3319,4410,-158.0657,4410,http://hea.thebus.org/nextbus.asp?s=4410,,,KAIAU AVE + KOANIMAKANI ST,0,
21.3209,2172,-158.1178,2172,http://hea.thebus.org/nextbus.asp?s=2172,,,MALAKOLE ST + 91-607,0,
21.3143,2173,-158.1134,2173,http://hea.thebus.org/nextbus.asp?s=2173,,,MALAKOLE ST + 91-480,0,
21.3134,2170,-158.1035,2170,http://hea.thebus.org/nextbus.asp?s=2170,,,MALAKOLE ST + OPP HANUA ST,0,
21.3148,2171,-158.1134,2171,http://hea.thebus.org/nextbus.asp?s=2171,,,MALAKOLE ST + OPP 91-480,0,
21.333,919,-157.9291,919,http://hea.thebus.org/nextbus.asp?s=919,,,ELLIOTT ST + OPP AOKEA PL,0,
21.3346,918,-157.9278,918,http://hea.thebus.org/nextbus.asp?s=918,,,ELLIOTT ST + OPP FEDERAL DETENTION C,0,
21.3133,2174,-158.1042,2174,http://hea.thebus.org/nextbus.asp?s=2174,,,MALAKOLE ST + HANUA ST,0,
21.3224,2175,-158.0952,2175,http://hea.thebus.org/nextbus.asp?s=2175,,,KALAELOA BL + OPAKAPAKA ST,0,
21.3325,915,-157.9183,915,http://hea.thebus.org/nextbus.asp?s=915,,,AIRPORT UPPER LEVEL (MAIN TERMINAL DIAMOND HEAD),0,
21.3329,914,-157.9211,914,http://hea.thebus.org/nextbus.asp?s=914,,,AIRPORT UPPER LEVEL (MAIN TERMINAL EWA),0,
21.3381,917,-157.9268,917,http://hea.thebus.org/nextbus.asp?s=917,,,ELLIOTT ST + NIMITZ HWY,0,
21.5061,2805,-158.0329,2805,http://hea.thebus.org/nextbus.asp?s=2805,,,WHITMORE AVE + KAMEHAMEHA HWY,0,
21.3284,911,-157.8862,911,http://hea.thebus.org/nextbus.asp?s=911,,,NIMITZ HWY + OPP SAND ISLAND ACCESS,0,
21.3269,910,-157.8849,910,http://hea.thebus.org/nextbus.asp?s=910,,,NIMITZ HWY + PUUHALE RD,0,
21.3335,913,-157.9232,913,http://hea.thebus.org/nextbus.asp?s=913,,,AIRPORT UPPER LEVEL (INTERISLAND TERMINAL),0,
21.3371,912,-157.9185,912,http://hea.thebus.org/nextbus.asp?s=912,,,RODGERS BL + NIMITZ HWY,0,
21.3998,2604,-157.9376,2604,http://hea.thebus.org/nextbus.asp?s=2604,,,KAAHELE ST + AUPUNIMOI PL,0,
21.4,2605,-157.9403,2605,http://hea.thebus.org/nextbus.asp?s=2605,,,KAAHELE ST + LEKE PL,0,
21.3996,2606,-157.9418,2606,http://hea.thebus.org/nextbus.asp?s=2606,,,KAAHELE ST + NOHOALII ST,0,
21.4001,2607,-157.9456,2607,http://hea.thebus.org/nextbus.asp?s=2607,,,HAPAKI ST + PIKI ST,0,
21.4052,2600,-157.9343,2600,http://hea.thebus.org/nextbus.asp?s=2600,,,AINANUI ST + 98-842,0,
21.4031,2601,-157.9344,2601,http://hea.thebus.org/nextbus.asp?s=2601,,,AINANUI ST + KAAHELE ST,0,
21.4022,2602,-157.9346,2602,http://hea.thebus.org/nextbus.asp?s=2602,,,KAAHELE ST + LEIALII ST,0,
21.4007,2603,-157.9359,2603,http://hea.thebus.org/nextbus.asp?s=2603,,,KAAHELE ST + EWELANI ST,0,
21.4035,2608,-157.9428,2608,http://hea.thebus.org/nextbus.asp?s=2608,,,HAPAKI ST + PIKI ST,0,
21.4038,2609,-157.9404,2609,http://hea.thebus.org/nextbus.asp?s=2609,,,HAPAKI ST + PIKU PL,0,
21.3811,1933,-157.9327,1933,http://hea.thebus.org/nextbus.asp?s=1933,,,MOANALUA RD + OPP NALOPAKA PL,0,
21.3602,1932,-157.9001,1932,http://hea.thebus.org/nextbus.asp?s=1932,,,MOANALUA RD + ALA NAPUNANI ST,0,
21.3661,1931,-157.9043,1931,http://hea.thebus.org/nextbus.asp?s=1931,,,MOANALUA RD + ALA KAPUNA ST,0,
21.378,1930,-157.9257,1930,http://hea.thebus.org/nextbus.asp?s=1930,,,KAIMAKANI ST + ULUNE ST,0,
21.3858,1937,-157.9402,1937,http://hea.thebus.org/nextbus.asp?s=1937,,,MOANALUA RD + UALO ST,0,
21.3851,1936,-157.9385,1936,http://hea.thebus.org/nextbus.asp?s=1936,,,MOANALUA RD + OPP 98-1071,0,
21.3832,1935,-157.9373,1935,http://hea.thebus.org/nextbus.asp?s=1935,,,MOANALUA RD + KOAUKA LP,0,
21.3812,1934,-157.9341,1934,http://hea.thebus.org/nextbus.asp?s=1934,,,MOANALUA RD + KAAMILO ST,0,
21.3238,3269,-157.8047,3269,http://hea.thebus.org/nextbus.asp?s=3269,,,OAHU AVE + KUMU ST,0,
21.3256,3268,-157.8035,3268,http://hea.thebus.org/nextbus.asp?s=3268,,,LOULU ST + KUMUKOA ST,0,
21.3875,1939,-157.9445,1939,http://hea.thebus.org/nextbus.asp?s=1939,,,MOANALUA RD + PEARLRIDGE ELEMENTARY,0,
21.3866,1938,-157.9422,1938,http://hea.thebus.org/nextbus.asp?s=1938,,,MOANALUA RD + KAONOHI ST,0,
21.293,847,-157.845,847,http://hea.thebus.org/nextbus.asp?s=847,,,KONA ST + OPP KONA IKI ST (NS),0,
21.2932,846,-157.8526,846,http://hea.thebus.org/nextbus.asp?s=846,,,AUAHI ST + KAMAKEE ST,0,
21.2946,845,-157.8548,845,http://hea.thebus.org/nextbus.asp?s=845,,,AUAHI ST + WARD AVE,0,
21.2968,844,-157.8554,844,http://hea.thebus.org/nextbus.asp?s=844,,,WARD AVE + HALEKAUWILA ST,0,
21.2983,843,-157.855,843,http://hea.thebus.org/nextbus.asp?s=843,,,QUEEN ST + KAMANI ST,0,
21.3004,842,-157.8567,842,http://hea.thebus.org/nextbus.asp?s=842,,,QUEEN ST + COOKE ST,0,
21.3015,841,-157.8576,841,http://hea.thebus.org/nextbus.asp?s=841,,,QUEEN ST + KEAWE ST,0,
21.3026,840,-157.8584,840,http://hea.thebus.org/nextbus.asp?s=840,,,QUEEN ST + SOUTH ST,0,
21.4025,1426,-157.7492,1426,http://hea.thebus.org/nextbus.asp?s=1426,,,ONEAWA ST + OPP HOOULU ST,0,
21.2937,849,-157.8392,849,http://hea.thebus.org/nextbus.asp?s=849,,,KAHEKA ST + MAKALOA ST,0,
21.2918,848,-157.8399,848,http://hea.thebus.org/nextbus.asp?s=848,,,MAHUKONA ST + KAPIOLANI BL,0,
21.4934,1632,-158.0286,1632,http://hea.thebus.org/nextbus.asp?s=1632,,,KAMEHAMEHA HWY + AVOCADO ST,0,
21.4065,1429,-157.7515,1429,http://hea.thebus.org/nextbus.asp?s=1429,,,ONEAWA ST + KALAMA ST,0,
21.4053,1428,-157.7508,1428,http://hea.thebus.org/nextbus.asp?s=1428,,,ONEAWA ST + OPP KALOLINA ST,0,
21.3832,459,-158.0102,459,http://hea.thebus.org/nextbus.asp?s=459,,,FARRINGTON HWY + MAKAMAKA PL,0,
21.375,1995,-157.9212,1995,http://hea.thebus.org/nextbus.asp?s=1995,,,ULUNE ST + HALAWA HEIGHTS RD,0,
21.3485,3367,-157.9636,3367,http://hea.thebus.org/nextbus.asp?s=3367,,,SEABEE WAY + CUSHING ST,0,
21.4575,1587,-157.8378,1587,http://hea.thebus.org/nextbus.asp?s=1587,,,KAMEHAMEHA HWY + OPP KAHEKILI HWY,0,
21.4431,1739,-157.8327,1739,http://hea.thebus.org/nextbus.asp?s=1739,,,KAHEKILI HWY + OPP AHUIMANU PL,0,
21.4367,1738,-157.8243,1738,http://hea.thebus.org/nextbus.asp?s=1738,,,HUI IWA ST + HUI AKIKIKI PL,0,
21.4348,1731,-157.8325,1731,http://hea.thebus.org/nextbus.asp?s=1731,,,HUI IWA ST + 47-508,0,
21.4341,1730,-157.8338,1730,http://hea.thebus.org/nextbus.asp?s=1730,,,HUI IWA ST + HALEMANU ST,0,
21.437,1733,-157.8301,1733,http://hea.thebus.org/nextbus.asp?s=1733,,,HUI IWA ST + KAHEKILI HWY,0,
21.4361,1732,-157.8316,1732,http://hea.thebus.org/nextbus.asp?s=1732,,,HUI IWA ST + HUI AEKO ST,0,
21.438,1735,-157.8267,1735,http://hea.thebus.org/nextbus.asp?s=1735,,,HUI IWA ST + 47-380,0,
21.4378,1734,-157.8283,1734,http://hea.thebus.org/nextbus.asp?s=1734,,,HUI IWA ST + 47-420,0,
21.4383,1737,-157.8242,1737,http://hea.thebus.org/nextbus.asp?s=1737,,,HUI IWA ST + OPP HUI AKEPA PL,0,
21.439,1736,-157.8254,1736,http://hea.thebus.org/nextbus.asp?s=1736,,,HUI IWA ST + HUI IWA PL,0,
21.3788,1039,-157.9157,1039,http://hea.thebus.org/nextbus.asp?s=1039,,,ALIIPOE DR + HALAWA HEIGHTS RD,0,
21.3175,753,-157.8493,753,http://hea.thebus.org/nextbus.asp?s=753,,,LUSITANA ST + SAN ANTONIO AVE,0,
21.2928,3782,-157.7764,3782,http://hea.thebus.org/nextbus.asp?s=3782,,,HALEKOA DR + ALAELOA ST,0,
21.3164,751,-157.8506,751,http://hea.thebus.org/nextbus.asp?s=751,,,LUSITANA ST + CONCORDIA ST,0,
21.3155,750,-157.8516,750,http://hea.thebus.org/nextbus.asp?s=750,,,LUSITANA ST + OPP MILO LN,0,
21.3197,757,-157.8422,757,http://hea.thebus.org/nextbus.asp?s=757,,,PAUOA RD + OPP LAE ST,0,
21.3194,756,-157.8436,756,http://hea.thebus.org/nextbus.asp?s=756,,,PAUOA RD + OPP NAMILIMILI ST,0,
21.319,755,-157.8454,755,http://hea.thebus.org/nextbus.asp?s=755,,,PAUOA RD + PUNA LN,0,
21.3191,754,-157.8478,754,http://hea.thebus.org/nextbus.asp?s=754,,,PAUOA RD + LUSITANA ST,0,
21.3217,759,-157.8408,759,http://hea.thebus.org/nextbus.asp?s=759,,,KANEALII ST + KAPALU ST,0,
21.3203,758,-157.8404,758,http://hea.thebus.org/nextbus.asp?s=758,,,PAUOA RD + OPP HIILAWE ST,0,
21.2897,3070,-157.818,3070,http://hea.thebus.org/nextbus.asp?s=3070,,,S KING ST + CHURCH LN,0,
21.5556,2405,-157.8524,2405,http://hea.thebus.org/nextbus.asp?s=2405,,,KAMEHAMEHA HWY + HIIAKA RD,0,
21.4432,1597,-157.8347,1597,http://hea.thebus.org/nextbus.asp?s=1597,,,HUI ULILI ST + AHUIMANU PL,0,
21.2971,3781,-157.7751,3781,http://hea.thebus.org/nextbus.asp?s=3781,,,HALEKOA DR + OPP HALEHAKA ST,0,
21.4137,1591,-157.8106,1591,http://hea.thebus.org/nextbus.asp?s=1591,,,KAHEKILI HWY + KAHUHIPA ST,0,
21.2845,3075,-157.8024,3075,http://hea.thebus.org/nextbus.asp?s=3075,,,WAIALAE AVE + 9TH AVE,0,
21.4362,1593,-157.8245,1593,http://hea.thebus.org/nextbus.asp?s=1593,,,HUI IWA ST + HUI ALAIAHA PL,0,
21.3789,507,-158.1427,507,http://hea.thebus.org/nextbus.asp?s=507,,,FARRINGTON HWY + NANAKULI AVE,0,
21.3646,2954,-157.9285,2954,http://hea.thebus.org/nextbus.asp?s=2954,,,SALT LAKE BL + LUAPELE DR,0,
21.285,3786,-157.7807,3786,http://hea.thebus.org/nextbus.asp?s=3786,,,HALEKOA DR + OPP LIHIPALI PL,0,
21.4165,1599,-157.8133,1599,http://hea.thebus.org/nextbus.asp?s=1599,,,KAHEKILI HWY + HAIKU RD,0,
21.365,2951,-157.9175,2951,http://hea.thebus.org/nextbus.asp?s=2951,,,HALUPA ST + HAKUPAPA ST,0,
21.3654,2952,-157.9211,2952,http://hea.thebus.org/nextbus.asp?s=2952,,,HALOA DR + UKALI ST,0,
21.2833,3787,-157.7813,3787,http://hea.thebus.org/nextbus.asp?s=3787,,,HALEKOA DR + HALEKOA PL,0,
21.3349,1025,-157.881,1025,http://hea.thebus.org/nextbus.asp?s=1025,,,N KING ST + UMI ST,0,
21.3844,1024,-158.0019,1024,http://hea.thebus.org/nextbus.asp?s=1024,,,FARRINGTON HWY + OPP MOKUOLA ST,0,
21.3216,1027,-157.8671,1027,http://hea.thebus.org/nextbus.asp?s=1027,,,N KING ST + OPP PALAMA ST,0,
21.3846,1021,-158.0021,1021,http://hea.thebus.org/nextbus.asp?s=1021,,,FARRINGTON HWY + MOKUOLA ST,0,
21.2891,3784,-157.7775,3784,http://hea.thebus.org/nextbus.asp?s=3784,,,HALEKOA DR + 1962,0,
21.3788,1036,-157.9229,1036,http://hea.thebus.org/nextbus.asp?s=1036,,,ALIIPOE DR + HOKEA ST,0,
21.2869,3785,-157.7795,3785,http://hea.thebus.org/nextbus.asp?s=3785,,,HALEKOA DR + OPP PALIPAA PL,0,
21.3369,3947,-157.8511,3947,http://hea.thebus.org/nextbus.asp?s=3947,,,ALEWA DR + 1522,0,
21.3796,1037,-157.9211,1037,http://hea.thebus.org/nextbus.asp?s=1037,,,ALIIPOE DR + 99-631,0,
21.3769,1034,-157.9221,1034,http://hea.thebus.org/nextbus.asp?s=1034,,,ULUNE ST + PUALAA ST,0,
21.378,1035,-157.9242,1035,http://hea.thebus.org/nextbus.asp?s=1035,,,ALIIPOE DR + ULUNE ST,0,
21.4719,605,-158.2171,605,http://hea.thebus.org/nextbus.asp?s=605,,,FARRINGTON HWY + OPP WATER ST,0,
21.4742,604,-158.2184,604,http://hea.thebus.org/nextbus.asp?s=604,,,FARRINGTON HWY + UPENA ST (WEST),0,
21.4179,4367,-157.9945,4367,http://hea.thebus.org/nextbus.asp?s=4367,,,WAIPIO UKA ST + OPP MOHALU ST,0,
21.4706,606,-158.2164,606,http://hea.thebus.org/nextbus.asp?s=606,,,FARRINGTON HWY + UPENA ST (EAST),0,
21.2841,1209,-157.699,1209,http://hea.thebus.org/nextbus.asp?s=1209,,,LUNALILO HOME RD + KALAKUA ST,0,
21.2964,600,-157.85,600,http://hea.thebus.org/nextbus.asp?s=600,,,KAPIOLANI BL + KAMAKEE ST,0,
21.294,603,-157.8446,603,http://hea.thebus.org/nextbus.asp?s=603,,,KAPIOLANI BL + KONA IKI ST,0,
21.3583,4362,-157.9273,4362,http://hea.thebus.org/nextbus.asp?s=4362,,,BOUGAINVILLE DR + SALT LAKE BL,0,
21.2785,1205,-157.703,1205,http://hea.thebus.org/nextbus.asp?s=1205,,,LUNALILO HOME RD + KAUMAKANI ST,0,
21.2779,1204,-157.7034,1204,http://hea.thebus.org/nextbus.asp?s=1204,,,LUNALILO HOME RD + KAUMAKANI ST,0,
21.2813,1207,-157.701,1207,http://hea.thebus.org/nextbus.asp?s=1207,,,LUNALILO HOME RD + 365,0,
21.2796,1206,-157.7022,1206,http://hea.thebus.org/nextbus.asp?s=1206,,,LUNALILO HOME RD + ANAPALAU ST,0,
21.4641,609,-158.213,609,http://hea.thebus.org/nextbus.asp?s=609,,,FARRINGTON HWY + OPP JADE ST,0,
21.4656,608,-158.2138,608,http://hea.thebus.org/nextbus.asp?s=608,,,FARRINGTON HWY + MOUA ST (EAST),0,
21.2766,1203,-157.7043,1203,http://hea.thebus.org/nextbus.asp?s=1203,,,LUNALILO HOME RD + KALANIANAOLE HWY,0,
21.2764,1202,-157.7046,1202,http://hea.thebus.org/nextbus.asp?s=1202,,,LUNALILO HOME RD + KALANIANAOLE HWY,0,
21.2871,1211,-157.6971,1211,http://hea.thebus.org/nextbus.asp?s=1211,,,LUNALILO HOME RD + KAPAIA ST,0,
21.4156,634,-158.1769,634,http://hea.thebus.org/nextbus.asp?s=634,,,FARRINGTON HWY + OPP ST JOHNS RD,0,
21.3132,3706,-158.0006,3706,http://hea.thebus.org/nextbus.asp?s=3706,,,FORT WEAVER RD + 91-343,0,
21.3473,4276,-157.9429,4276,http://hea.thebus.org/nextbus.asp?s=4276,,,PEARL HARBOR NIMITZ GATE,0,
21.2917,1214,-157.6937,1214,http://hea.thebus.org/nextbus.asp?s=1214,,,LUNALILO HOME RD + AHUKINI ST,0,
21.3949,2003,-157.9576,2003,http://hea.thebus.org/nextbus.asp?s=2003,,,NOELANI ST + OPP HINU PL,0,
21.2875,3104,-157.7535,3104,http://hea.thebus.org/nextbus.asp?s=3104,,,HIND IUKA DR + ALAHEE ST,0,
21.2859,3105,-157.7525,3105,http://hea.thebus.org/nextbus.asp?s=3105,,,HIND IUKA DR + LAWELAWE ST,0,
21.2854,3106,-157.7524,3106,http://hea.thebus.org/nextbus.asp?s=3106,,,HIND IUKA DR + E HIND DR,0,
21.2929,1215,-157.6925,1215,http://hea.thebus.org/nextbus.asp?s=1215,,,LUNALILO HOME RD + OPP 718,0,
21.2912,3100,-157.7568,3100,http://hea.thebus.org/nextbus.asp?s=3100,,,HAO ST + OPP AHUWALE ST,0,
21.2926,3101,-157.7556,3101,http://hea.thebus.org/nextbus.asp?s=3101,,,ANI ST + HIND IUKA DR,0,
21.2911,3102,-157.7547,3102,http://hea.thebus.org/nextbus.asp?s=3102,,,HIND IUKA DR + AHOLEHOLE ST,0,
21.2895,3103,-157.7543,3103,http://hea.thebus.org/nextbus.asp?s=3103,,,HIND IUKA DR + HALAPEPE ST,0,
21.4188,1447,-157.7645,1447,http://hea.thebus.org/nextbus.asp?s=1447,,,KANEOHE BAY DR + AUMOANA PL,0,
21.3891,1110,-158.0321,1110,http://hea.thebus.org/nextbus.asp?s=1110,,,KUPUNA LP + KUPUOHI ST,0,
21.4231,1445,-157.7635,1445,http://hea.thebus.org/nextbus.asp?s=1445,,,KANEOHE BAY DR + 44-381,0,
21.4247,1444,-157.7634,1444,http://hea.thebus.org/nextbus.asp?s=1444,,,KANEOHE BAY DR + AINA MOI PL,0,
21.4271,1443,-157.7617,1443,http://hea.thebus.org/nextbus.asp?s=1443,,,KANEOHE BAY DR + PAKU PL,0,
21.4278,1442,-157.7566,1442,http://hea.thebus.org/nextbus.asp?s=1442,,,KANEOHE BAY DR + OPP MOLO ST,0,
21.4275,1441,-157.7547,1441,http://hea.thebus.org/nextbus.asp?s=1441,,,KANEOHE BAY DR + OPP LALE ST,0,
21.4268,1440,-157.7536,1440,http://hea.thebus.org/nextbus.asp?s=1440,,,KANEOHE BAY DR + OPP KUAU ST,0,
21.377,1119,-157.7627,1119,http://hea.thebus.org/nextbus.asp?s=1119,,,KALANIANAOLE HWY + AULOA RD,0,
21.3748,1118,-157.7808,1118,http://hea.thebus.org/nextbus.asp?s=1118,,,PALI HWY + OPP KAMEHAMEHA HWY,0,
21.3134,3707,-157.9994,3707,http://hea.thebus.org/nextbus.asp?s=3707,,,FORT WEAVER RD + 91-313,0,
21.4623,2660,-158.1659,2660,http://hea.thebus.org/nextbus.asp?s=2660,,,WAIANAE VALLEY RD + OPP 85-1196,0,
21.3836,1351,-158.0201,1351,http://hea.thebus.org/nextbus.asp?s=1351,,,WAIPAHU ST + PUPUKAHI ST,0,
21.4156,1449,-157.7652,1449,http://hea.thebus.org/nextbus.asp?s=1449,,,KANEOHE BAY DR + OPP HAKO ST,0,
21.417,1448,-157.7646,1448,http://hea.thebus.org/nextbus.asp?s=1448,,,KANEOHE BAY DR + KANEOHE YACHT CLUB,0,
21.3357,466,-157.903,466,http://hea.thebus.org/nextbus.asp?s=466,,,NIMITZ HWY + PUULOA RD,0,
21.2682,4097,-157.7942,4097,http://hea.thebus.org/nextbus.asp?s=4097,,,22ND AVE + OPP MALAPUA PL,0,
21.3817,461,-158.0158,461,http://hea.thebus.org/nextbus.asp?s=461,,,FARRINGTON HWY + PUPUPUHI ST,0,
21.2659,4099,-157.7929,4099,http://hea.thebus.org/nextbus.asp?s=4099,,,HUANUI ST + OPP HUNALEWA ST,0,
21.2672,4098,-157.7947,4098,http://hea.thebus.org/nextbus.asp?s=4098,,,22ND AVE + OPP HUANUI ST,0,
21.3856,1356,-158.0076,1356,http://hea.thebus.org/nextbus.asp?s=1356,,,WAIPAHU ST + WAIPAHU DEPOT RD,0,
