stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
8784,8784,Six Forks Rd at West Brook Dr,,35.87149,-78.64139,cat,
8790,8790,Six Forks Rd at Crown Oaks Ct,,35.8848,-78.64638,cat,
8791,8791,Six Forks Rd at Farrington Dr,,35.88726,-78.64681,cat,
8792,8792,Six Forks Rd at Featherstond Dr,,35.89182,-78.6483,cat,
8793,8793,Six Forks Rd at Monument Ln,,35.89454,-78.64913,cat,
8794,8794,Six Forks Station at K-Mart,,35.898233,-78.652201,cat,
8795,8795,Six Forks Station at Clock Tower,,35.89909,-78.65275,cat,
8796,8796,Forum Dr at Six Forks Rd,,35.89751,-78.65125,cat,
8797,8797,Six Forks Rd at Monument Ln,,35.89276,-78.64882,cat,
8798,8798,Six Forks Rd at Renwick Ct,,35.88883,-78.64759,cat,
8799,8799,Six Forks Rd at Farrington Dr,,35.88744,-78.64725,cat,
8800,8800,Six Forks Rd at Horizon Dr,,35.88524,-78.64674,cat,
8801,8801,Six Forks Rd at Sawmill Rd,,35.88372,-78.64645,cat,
8802,8802,Longstreet Dr at Sawmill Rd,,35.88146,-78.64858,cat,
8803,8803,Longstreet Dr at Summerglen Dr,,35.88033,-78.64944,cat,
8804,8804,Longstreet Dr at Stuart Dr,,35.87624,-78.65031,cat,
8805,8805,Longstreet Dr at Bent Creek Dr,,35.87404,-78.64737,cat,
8806,8806,Longstreet Dr at Mine Creek Ln,,35.87437,-78.64629,cat,
8807,8807,Six Forks Rd at West Brook Dr,,35.87173,-78.64202,cat,
8808,8808,Six Forks Rd at Woods Ream Dr,,35.86756,-78.63854,cat,
8809,8809,Six Forks Rd at Northclift Dr,,35.86186,-78.63804,cat,
8810,8810,N Hills Dr at Lynn Rd,,35.86807,-78.655256,cat,
8811,8811,Lynn Rd at North Hills Dr,,35.87055,-78.6549,cat,
8812,8812,Lynn Rd at Summerland Dr,,35.87185,-78.65727,cat,
8813,8813,Lynn Rd at Oak Ridge Dr,,35.87295,-78.67166,cat,
8814,8814,Lynn Rd at Creedmoor Rd,,35.8731,-78.67823,cat,
8815,8815,Sawmill Rd at Springmoor Cir,,35.88237,-78.67614,cat,
8816,8816,Stonehenge Dr at Stonecliff Dr,,35.88606,-78.67431,cat,
8817,8817,Blount St at Bledsoe Ave,,35.768467,-78.637177,cat,
8818,8818,Blount St at Lee St,,35.767178,-78.637233,cat,
8819,8819,Blount St at Bragg St,,35.765881,-78.637288,cat,
8820,8820,Blount St at City Farm Rd,,35.760527,-78.637618,cat,
8821,8821,City Farm Rd at Wilmington St,,35.759103,-78.639376,cat,
8822,8822,Wilmington St Center,,35.762023,-78.639697,cat,
8823,8823,Keeter Ctr at Branch St,,35.763591,-78.639974,cat,
8824,8824,Holman at Keeter Center (Walnut Terrace),,35.763771,-78.641235,cat,
8825,8825,Holman at Branch (Walnut Terrace),,35.76524,-78.641169,cat,
8826,8826,Holman St at Walnut St,,35.766196,-78.641125,cat,
8827,8827,Lee St at Fayetteville St,,35.767322,-78.641844,cat,
8828,8828,Fayetteville St at Bragg St,,35.765952,-78.642905,cat,
8829,8829,Fayetteville St at Prospect St,,35.762969,-78.643977,cat,
8830,8830,Maywood Ave at Summit Ave,,35.760877,-78.645116,cat,
8831,8831,Maywood Ave at S Saunders St,,35.760858,-78.649439,cat,
8832,8832,Maywood Ave at Summit Ave,,35.760867,-78.65154,cat,
8833,8833,Maywood Ave at Moring St,,35.760885,-78.653221,cat,
8834,8834,Maywood Ave at Lake Wheeler Rd,,35.761577,-78.659756,cat,
8835,8835,Lake Wheeler Rd at Goode St,,35.762884,-78.658098,cat,
8836,8836,Lake Wheeler Rd at Daladams St,,35.764561,-78.655556,cat,
8837,8837,Lake Wheeler Rd at Fuller St,,35.766905,-78.652106,cat,
8838,8838,Blount St at Hoke St,,35.763564,-78.637143,cat,
8839,8839,Maywood Ave at Green St,,35.760895,-78.648068,cat,
8840,8840,W Cabarrus St at Helen Wright Ctr,,35.774441,-78.645827,cat,
8844,8844,Oberlin Rd at Smallwood Dr,,35.791615,-78.662724,cat,
8845,8845,Oberlin Rd at Mayview Rd,,35.796843,-78.660249,cat,
8846,8846,Oberlin Rd at Annapolis Dr,,35.800213,-78.659919,cat,
8847,8847,Oberlin Rd at Craig St,,35.802593,-78.658249,cat,
8848,8848,Oberlin Rd at Fairview Rd,,35.808551,-78.655276,cat,
8849,8849,Oberlin Rd at Fairview Rd,,35.810038,-78.655796,cat,
8850,8850,Oberlin Rd at Greenway Ave,,35.811381,-78.656682,cat,
8851,8851,Oberlin Rd at Cartier Dr,,35.81439,-78.658985,cat,
8856,8856,Oberlin Rd at Chester Rd,,35.801764,-78.658968,cat,
8857,8857,Oberlin Rd at Mayview Rd,,35.797591,-78.660194,cat,
8858,8858,Oberlin Rd at Van Dyke Ave,,35.795806,-78.660923,cat,
8859,8859,Oberlin Rd at Bedford Ave,,35.793967,-78.662117,cat,
8860,8860,Oberlin Rd at Everett Ave,,35.792128,-78.662846,cat,
8861,8861,Cameron St at Daniels St,,35.79084,-78.661573,cat,
8862,8862,Cameron St at Woodburn Rd,,35.790867,-78.659881,cat,
8863,8863,Cameron St at Bellwood Dr,,35.790922,-78.658,cat,
8864,8864,S State St at Bragg St,,35.764358,-78.624681,cat,
8865,8865,S State St at Raleigh Correctional,,35.763061,-78.624603,cat,
8866,8866,S State St at Peterson St,,35.761393,-78.624526,cat,
8867,8867,Peterson St at Carnage Dr,,35.760456,-78.628396,cat,
8868,8868,Peterson St at Sawyer Rd,,35.760465,-78.629679,cat,
8869,8869,Peterson St at Garner Rd,,35.760492,-78.63084,cat,
8870,8870,Garner Rd at Peterson St (Greenway),,35.758996,-78.631426,cat,
8877,8877,Hadley Dr at Gilliam Ln,,35.750659,-78.620523,cat,
8878,8878,S State St at Bunche Dr,,35.752976,-78.621386,cat,
8879,8879,S State St at Peterson St,,35.761186,-78.624371,cat,
8880,8880,S State St at Raleigh Correctional,,35.762898,-78.62446,cat,
8881,8881,S State St at Bragg St,,35.765269,-78.624592,cat,
8882,8882,S State St at Martin Luther King Jr Blvd,,35.768261,-78.624615,cat,
8883,8883,S State St at Tipton St,,35.769973,-78.624537,cat,
8885,8885,Lenoir St at Freeman St,,35.772623,-78.62477,cat,
8886,8886,Lenoir St at Montague Ln,,35.772668,-78.625887,cat,
8887,8887,Lenoir St at Haywood St,,35.772731,-78.628386,cat,
8888,8888,Hillsborough St at Rosemary St,,35.790236,-78.678933,cat,
8889,8889,Lenoir St at Blount St,,35.772892,-78.636869,cat,
8901,8901,Tryon at Lighthouse OB,,35.731572,-78.648406,cat,
8902,8902,Tryon at Lighthouse IB,,35.731324,-78.648266,cat,
8903,8903,Wake Tech Community College,,35.650967,-78.706834,cat,
8904,8904,Brier Creek Shopping Center at McDonalds,,35.911218,-78.78207,cat,
8905,8905,S Saunders St at Hammel Dr,,35.76709,-78.64929,cat,
8906,8906,S Saunders St at Lake Wheeler Rd,,35.76965,-78.6486,cat,
8907,8907,E Bragg St at S Person St,,35.76597,-78.6353,cat,
8908,8908,S Wilmington St at Davie St,,35.77583,-78.638252,cat,
8909,8909,Blount St at Moore Square Transit Station,,35.77759,-78.63674,cat,
8910,8910,Sunnybrook Rd at Holston Ln,,35.78466,-78.58406,cat,
8911,8911,Rock Quarry Rd at Cross Link Rd,,35.754534,-78.612507,cat,
8912,8912,Rock Quarry Rd at Lyndhurst Dr,,35.753696,-78.612617,cat,
8914,8914,St Mary's St at Anderson Dr,,35.81352,-78.65084,cat,
8915,8915,St Mary's St at Lake Dr,,35.81535,-78.65076,cat,
8916,8916,St Mary's St at White Oak Rd,,35.82211,-78.6506,cat,
8917,8917,Lassiter Mill Rd at Marlowe Rd,,35.82922,-78.64812,cat,
8918,8918,Lassiter Mill Rd at Ramblewood Dr,,35.83348,-78.64635,cat,
8919,8919,Six Forks Rd at Northbrook Dr,,35.84422,-78.6434,cat,
8920,8920,Six Forks Rd at Lassiter Mill Rd,,35.83987,-78.64255,cat,
8921,8921,Lassiter Mill Rd at Currituck Dr,,35.83594,-78.6463,cat,
8922,8922,Lassiter Mill Rd at Ramblewood Dr,,35.83373,-78.6467,cat,
8923,8923,St Mary's St at Glenwood Ave,,35.81387,-78.65122,cat,
8924,8924,St Mary's St at Wake Dr,,35.8122,-78.65136,cat,
8925,8925,MLK Jr Blvd at S State St,,35.767909,-78.624836,cat,
8926,8926,MLK Jr Blvd at S Haywood St,,35.768045,-78.627125,cat,
8927,8927,MLK Jr Blvd at S East St,,35.769054,-78.633064,cat,
8928,8928,Calvary Dr at Capital Crossings,,35.845056,-78.582872,cat,
8929,8929,Green Rd at Waterbury Rd,,35.845196,-78.587535,cat,
8930,8930,Green Rd at Waterbury Rd,,35.84418,-78.58801,cat,
8931,8931,3950 Green Rd,,35.83661,-78.59238,cat,
8932,8932,Six Forks Rd at Barrett Dr,,35.828037,-78.634349,cat,
8933,8933,S State St at Darby St,,35.75732,-78.623531,cat,
8934,8934,Edwards Mill Rd at Parklake Ave,,35.836368,-78.688824,cat,
8935,8935,Edwards Mill Rd at Arckelton Dr,,35.838451,-78.686335,cat,
8936,8936,Edwards Mill Rd at The Pinnacle,,35.838174,-78.682395,cat,
8937,8937,Edwards Mill Rd at Sunrise Sen Ctr,,35.83938,-78.685097,cat,
8938,8938,Edwards Mill Rd at Parklake Ave,,35.83662,-78.689533,cat,
8939,8939,Durant Rd at Medical Center,,35.907113,-78.595783,cat,
8940,8940,Six Forks Rd at Wake Forest Rd (IB),,35.820662,-78.623765,cat,
8941,8941,Six Forks Rd at Computer Dr,,35.831649,-78.636194,cat,
9009,9009,Newton Rd at Six Forks Rd,,35.87894,-78.64543,cat,
9010,9010,Enterprise St at Hillsborough St,,35.78714,-78.6638,cat,
9011,9011,Wood Bend Dr at Six Forks Rd,,35.87316,-78.64181,cat,
9012,9012,Wood Bend Dr at Van Thomas Dr,,35.87589,-78.63627,cat,
9013,9013,VanThomas Dr at Newton Rd,,35.87883,-78.63813,cat,
9014,9014,Newton Rd at Newton Way (west end),,35.8785,-78.6414,cat,
9015,9015,Six Forks Rd at Mourning Dove Rd,,35.88159,-78.64604,cat,
9016,9016,Lynn Rd at Lead Mine Rd,,35.87142,-78.66266,cat,
9022,9022,Six Forks Rd at Strickland Rd,,35.89973,-78.65188,cat,
9038,9038,Litchford Rd at Pavillion Pl,,35.86932,-78.5977,cat,
9040,9040,Litchford Rd at Harps Mill Rd,,35.89235,-78.6017,cat,
9041,9041,Litchford Rd at Gresham's Lake Rd,,35.886061,-78.600708,cat,
9042,9042,Litchford Rd at Osprey Cir,,35.88111,-78.59797,cat,
9043,9043,Litchford Rd at Landings Way,,35.87614,-78.59698,cat,
9044,9044,Litchford Rd at Pine Village Rd,,35.87437,-78.59631,cat,
9045,9045,Litchford Rd at Sylvia Dean St,,35.86686,-78.59794,cat,
9046,9046,Atlantic Ave at Dixie Forest Rd,,35.86286,-78.59878,cat,
9047,9047,Spring Forest Rd at Timber Ridge Dr,,35.862584,-78.601998,cat,
9048,9048,Spring Forest Rd at Quail Ridge Rd,,35.86412,-78.60346,cat,
9049,9049,Spring Forest Rd at Exchange,,35.866406,-78.607722,cat,
9050,9050,Volant Dr at Hemphill Dr,,35.866073,-78.612981,cat,
9051,9051,Avent Ferry Rd at Crab Orchard Dr,,35.766946,-78.701328,cat,
9052,9052,Athens Dr at Avent Ferry Rd - Athen,,35.769004,-78.709249,cat,
9053,9053,Athens Dr at Smithdale Dr,,35.771776,-78.714074,cat,
9054,9054,Athens Dr at Bouree Ct,,35.776621,-78.719609,cat,
9055,9055,Jones Franklin Rd at Barringer Dr,,35.778287,-78.721635,cat,
9056,9056,Jones Franklin Rd at Barringer Dr,,35.77624,-78.721998,cat,
9057,9057,Fort Sumter Rd at Jones Franklin Rd,,35.772797,-78.72248,cat,
9058,9058,Dana Dr at Fort Sumter Rd,,35.773911,-78.727259,cat,
9059,9059,Dana Dr at Fort Sumter Rd,,35.771972,-78.72834,cat,
9060,9060,Buck Jones Rd at Bashford Rd,,35.777169,-78.732307,cat,
9061,9061,Buck Jones Rd at Portree Pl,,35.779731,-78.729789,cat,
9062,9062,Buck Jones Rd at Fieldspring Ln,,35.783548,-78.72371,cat,
9063,9063,Jones Franklin Rd at Buck Jones Rd,,35.78399,-78.72179,cat,
9064,9064,Western Blvd at Carolina Ave,,35.78636,-78.71653,cat,
9065,9065,Western Blvd at Heather Dr,,35.786404,-78.713748,cat,
9066,9066,Western Blvd at Deboy St,,35.785869,-78.706524,cat,
9067,9067,Western Blvd at Schuab Dr,,35.785015,-78.703459,cat,
9068,9068,Schaub Dr at Sandlin Pl,,35.78305,-78.703833,cat,
9069,9069,Schaub Dr at Teakwood Pl,,35.78281,-78.70418,cat,
9070,9070,Schaub Dr at Deboy St,,35.78252,-78.70646,cat,
9071,9071,Deboy St at Driftwood Dr,,35.78172,-78.70806,cat,
9072,9072,Deboy St at Huntingdon Dr,,35.77863,-78.70861,cat,
9073,9073,Kaplan Dr at Pineview Dr,,35.775089,-78.710624,cat,
9074,9074,Kaplan Dr at Swallow Dr,,35.773131,-78.713834,cat,
9079,9079,Western Blvd at Nazareth St,,35.77996,-78.67356,cat,
9082,9082,Western Blvd at Clanton St,,35.784436,-78.691701,cat,
9089,9089,Athens Dr at Jones Franklin Rd,,35.778792,-78.720906,cat,
9090,9090,Athens Dr at Smithdale Dr,,35.77145,-78.71419,cat,
9091,9091,Athens Dr at Pauls Rd (Lake Johnson),,35.77061,-78.7122,cat,
9092,9092,Avent Ferry Rd at Lake Dam Rd,,35.76656,-78.70464,cat,
9093,9093,Avent Ferry Rd at Crab Orchard Dr,,35.76652,-78.70105,cat,
9098,9098,New Hope Church Rd at Wal-Mart,,35.83568,-78.61041,cat,
9099,9099,New Hope Church Rd at Atlantic Ave,,35.83441,-78.60409,cat,
9100,9100,New Hope Church Rd at Brinkley Dr,,35.83528,-78.59712,cat,
9101,9101,New Hope Church Rd at Huntleigh Dr,,35.83566,-78.59469,cat,
9102,9102,Green Rd at New Hope Church Rd,,35.83578,-78.5929,cat,
9103,9103,4000 Green Rd,,35.83728,-78.59215,cat,
9104,9104,Green Rd at Greenock Dr,,35.8389,-78.59097,cat,
9105,9105,Green Rd at Kilcullen Dr,,35.84245,-78.58953,cat,
9106,9106,Green Rd at Hallmark Pl,,35.84796,-78.58634,cat,
9107,9107,New Hope Rd at Capital Blvd,,35.84987,-78.57913,cat,
9109,9109,Target at Capital Crossing Shopping,,35.847369,-78.584775,cat,
9111,9111,Spring Forest Rd at Casa Del Ray Dr,,35.85534,-78.57677,cat,
9112,9112,Hollenden Dr at Hylton Dr,,35.85283,-78.57539,cat,
9113,9113,Hollenden Dr at Pebble Beach Dr,,35.851185,-78.575764,cat,
9114,9114,New Hope Rd at Green Acres Rd,,35.85011,-78.57874,cat,
9115,9115,E Millbrook Rd at Signett Dr,,35.84979,-78.58316,cat,
9116,9116,Green Rd at Hallmark Pl,,35.84776,-78.58706,cat,
9117,9117,Green Rd at Kilcullen Dr,,35.84304,-78.58958,cat,
9118,9118,Green Rd at Brockton Dr,,35.83966,-78.59116,cat,
9119,9119,Green Rd at New Hope Church Rd,,35.83724,-78.59238,cat,
9120,9120,New Hope Church Rd at Bonneville Ct,,35.83549,-78.5965,cat,
9121,9121,New Hope Church Rd at Brentwood Rd,,35.83507,-78.59942,cat,
9122,9122,New Hope Church Rd at Atlantic Ave,,35.83465,-78.60274,cat,
9123,9123,New Hope Church Rd at Wal-Mart,,35.83584,-78.61038,cat,
9128,9128,Six Forks Rd at Selby Dr,,35.82154,-78.62834,cat,
9132,9132,Brentwood Rd at Westinghouse Blvd,,35.80702,-78.5947,cat,
9133,9133,Lake Woodard Rd at Brentwood Rd,,35.80604,-78.59456,cat,
9134,9134,Lake Woodard Rd at Timberlake Rd,,35.80475,-78.59232,cat,
9135,9135,Lake Woodard Rd at Billingham Ct,,35.80193,-78.58492,cat,
9136,9136,Lake Woodard Rd at Treminal Dr,,35.80126,-78.58371,cat,
9137,9137,Lake Woodard Rd at Bastion Ln,,35.801708,-78.579953,cat,
9138,9138,Trawick Rd at New Bern Ave,,35.80006,-78.5779,cat,
9145,9145,New Bern Ave at Trawick Rd,,35.79837,-78.57571,cat,
9146,9146,Milburnie Rd at N Peartree Ln,,35.78709,-78.59278,cat,
9147,9147,E Lane St at Linden Ave,,35.783609,-78.629017,cat,
9149,9149,N East St at E Lane St,,35.783519,-78.632015,cat,
9151,9151,E Lane St at N East St,,35.783717,-78.631716,cat,
9152,9152,Timber Dr at Dennis Ave,,35.799021,-78.613586,cat,
9155,9155,E Whitaker Mill Rd at Hilton St,,35.80746,-78.62622,cat,
9156,9156,E Whitaker Mill Rd at Bernard St,,35.80697,-78.63069,cat,
9157,9157,E Whitaker Mill Rd at Carson St,,35.80751,-78.63473,cat,
9159,9159,MLK Jr Blvd at Gregg St,,35.767846,-78.626572,cat,
9160,9160,Garner Rd at Bailey Dr,,35.756021,-78.631381,cat,
9161,9161,Garner Rd at Warehouse Dr,,35.752092,-78.631248,cat,
9162,9162,Newcombe Rd at Biltmore Ct,,35.751191,-78.629048,cat,
9163,9163,Newcombe Rd at Fitzgerald Dr,,35.750227,-78.627279,cat,
9164,9164,Raleigh Blvd at MLK Jr Blvd,,35.76799,-78.614418,cat,
9165,9165,McDowell St at Davie St,,35.774974,-78.641868,cat,
9167,9167,Sunnybrook Rd at Carl Sandburg Ct,,35.78035,-78.58365,cat,
9168,9168,Sunnybrook Rd at Eaton Mill,,35.773113,-78.58333,cat,
9170,9170,Oberlin Rd at Stafford Ave,,35.79057,-78.66298,cat,
9171,9171,Enterprise St at Hope St,,35.7881,-78.66384,cat,
9172,9172,Enterprise St at Garden Pl,,35.78874,-78.664,cat,
9173,9173,Enterprise St at Hillsborough St,,35.787072,-78.664096,cat,
9174,9174,Peace St at Vaughn Ct,,35.78799,-78.63942,cat,
9175,9175,New Bern Ave at Carver St,,35.78009,-78.61537,cat,
9181,9181,Oberlin Rd at Colonial Rd,,35.805496,-78.65648,cat,
9182,9182,Little John Rd at St George Rd,,35.763543,-78.58904,cat,
9183,9183,Bell Dr at Friar Tuck Rd,,35.766777,-78.585135,cat,
9184,9184,Bell Dr at Edison Rd,,35.765659,-78.583908,cat,
9185,9185,Poole Rd at Norwood St,,35.774776,-78.605758,cat,
9186,9186,Poole Rd at Peyton St,,35.774767,-78.606068,cat,
9187,9187,E Martin at Southeast St,,35.776642,-78.632766,cat,
9188,9188,Chavis Way at E Lenior St,,35.770982,-78.630354,cat,
9189,9189,Chavis Way at Dare Ter,,35.771091,-78.628662,cat,
9190,9190,Chavis Way at Franklin Ter,,35.770135,-78.628275,cat,
9191,9191,Chavis Way at Johnson Ter,,35.769108,-78.628308,cat,
9192,9192,Chavis Way at MLK Jr Blvd,,35.768324,-78.628375,cat,
9193,9193,Holmes St at E Bragg St,,35.765786,-78.628406,cat,
9194,9194,E Bragg St at Angelus St,,35.765701,-78.630818,cat,
9196,9196,E Bragg St at S Bloodworth St,,35.765773,-78.633992,cat,
9197,9197,S Person St at E Lee St,,35.767007,-78.635529,cat,
9198,9198,S Person St at Bledsoe Ave,,35.768377,-78.635342,cat,
9199,9199,S Person St at MLK Jr Blvd,,35.769198,-78.635342,cat,
9200,9200,S Person St at Worth St,,35.770369,-78.63532,cat,
9201,9201,S Person St at Lenoir St,,35.772776,-78.63521,cat,
9203,9203,E Hargett St at Fayetteville St,,35.7783,-78.63875,cat,
9204,9204,E Martin St at S State St,,35.776327,-78.623597,cat,
9205,9205,S Tarboro Rd at E Hargett St,,35.777544,-78.622314,cat,
9206,9206,S Tarboro Rd at New Bern Ave,,35.779437,-78.622237,cat,
9207,9207,Bus Way at Poole Rd,,35.767493,-78.563734,cat,
9208,9208,Poole Rd at Bus Way,,35.768246,-78.565123,cat,
9209,9209,Poole Rd at Carya Dr,,35.768024,-78.568591,cat,
9210,9210,Grantland Dr at MLK Jr Blvd,,35.770874,-78.610547,cat,
9211,9211,MLK Jr Blvd at Sundial,,35.769675,-78.610791,cat,
9212,9212,MLK Jr Blvd at Sunview,,35.768639,-78.61047,cat,
9213,9213,Lunar Dr at Grantland Dr (north),,35.767566,-78.609663,cat,
9214,9214,Lunar Dr at Apollo Heights Park,,35.765268,-78.608867,cat,
9215,9215,Lunar Dr at Grantland Dr (south),,35.765241,-78.607485,cat,
9216,9216,Grantland Dr at Brigham Rd,,35.763934,-78.605926,cat,
9217,9217,Glenbrook Dr at Ellerbe Ln,,35.767466,-78.60357,cat,
9218,9218,Glenbrook Dr at Dacian Rd,,35.768269,-78.602928,cat,
9219,9219,Glenbrook Dr at Fernbrook Rd,,35.769584,-78.601579,cat,
9220,9220,Glenbrook Dr at MLK Jr Blvd,,35.77167,-78.60032,cat,
9221,9221,Poole Rd at Carya Dr,,35.768177,-78.568668,cat,
9222,9222,Poole Rd at Shellum St,,35.775263,-78.607185,cat,
9223,9223,Poole Rd at Kennedy St,,35.776029,-78.609352,cat,
9225,9225,Poole Rd at Lightner Ln,,35.777544,-78.613389,cat,
9226,9226,Poole Rd at Fisher St,,35.778337,-78.615557,cat,
9227,9227,Poole Rd at Sunbury St,,35.779238,-78.617946,cat,
9229,9229,S Tarboro Rd at E Hargett St,,35.777913,-78.622425,cat,
9230,9230,E Hargett St at Camden St,,35.777886,-78.626252,cat,
9231,9231,E Hargett St at S Swain St,,35.778012,-78.629459,cat,
9232,9232,Beverly Dr at Carlisle St,,35.7676,-78.595209,cat,
9233,9233,E Martin St at Camden St,,35.776444,-78.626595,cat,
9234,9234,E Martin St at S Swain St,,35.776516,-78.629039,cat,
9235,9235,S Tarboro Rd at E Martin St,,35.7763,-78.62258,cat,
9237,9237,E Hargett St at S East St,,35.778093,-78.632036,cat,
9238,9238,Poole Rd at Angier Rd,,35.776759,-78.611586,cat,
9239,9239,Lake Wheeler Rd at Grissom St,,35.765923,-78.653533,cat,
9240,9240,Lunar Dr at 724 Grantland Dr,,35.766557,-78.609531,cat,
9244,9244,Poole Rd at Heath St,,35.778932,-78.617448,cat,
9246,9246,Poole Rd at Raleigh Blvd,,35.77776,-78.614307,cat,
9248,9248,Poole Rd at Lumpkin Rd,,35.7773,-78.613024,cat,
9250,9250,Poole Rd at Parnell Dr,,35.77575,-78.608832,cat,
9252,9252,Poole Rd at S King Charles Rd,,35.773784,-78.603082,cat,
9254,9254,Poole Rd at MLK Jr Blvd,,35.772783,-78.599952,cat,
9256,9256,Poole Rd at Rose Ln,,35.77235,-78.598227,cat,
9258,9258,Poole Rd at Beverly Dr,,35.771439,-78.594655,cat,
9260,9260,Beverly Dr at Friar Tuck Rd,,35.769375,-78.594556,cat,
9262,9262,Beverly Dr at Bromley St,,35.766005,-78.595188,cat,
9264,9264,Beverly Dr at Friar Tuck Rd,,35.763941,-78.596339,cat,
9266,9266,Beverly Dr at Little John Rd,,35.762932,-78.596361,cat,
9268,9268,Little John Rd at Weston St,,35.763084,-78.593685,cat,
9270,9270,Little John Rd at Carlisle St,,35.763345,-78.591219,cat,
9274,9274,Cooper Rd at Bell Dr,,35.766643,-78.586418,cat,
9276,9276,Edison Rd at Sunnybrook Rd,,35.766029,-78.582813,cat,
9278,9278,Middle Branch Rd at Sunnybrook Rd,,35.765172,-78.580945,cat,
9280,9280,Birch Ridge Dr at Middle Branch Rd,,35.765567,-78.577118,cat,
9282,9282,Birch Ridge Dr at Rock Bridge Rd,,35.766666,-78.576963,cat,
9284,9284,Poole Rd at Samuel Rd,,35.769029,-78.580655,cat,
9286,9286,Poole Rd at Sunnybrook Rd,,35.771544,-78.583563,cat,
9288,9288,Poole Rd at Cooper Rd,,35.772419,-78.586006,cat,
9290,9290,Poole Rd at Rawls Dr,,35.772465,-78.5874,cat,
9292,9292,Poole Rd at Ralph Dr,,35.77261,-78.590618,cat,
9294,9294,Poole Rd at Donald Ross Dr,,35.771881,-78.592941,cat,
9296,9296,Poole Rd at Beverly Dr,,35.771547,-78.594622,cat,
9298,9298,Poole Rd at Rose Ln,,35.772431,-78.59815,cat,
9300,9300,Poole Rd at MLK Jr Blvd,,35.773423,-78.601578,cat,
9301,9301,E Millbrook Rd at Falls of Neuse Rd,,35.85067,-78.61539,cat,
9302,9302,Bellwood Ave at Clark Ave,,35.78958,-78.656418,cat,
9303,9303,Peace St at St Mary's St,,35.7886,-78.65131,cat,
9304,9304,Peace St at Boylan Ave,,35.788572,-78.648908,cat,
9305,9305,1281 Cross Link Rd,,35.748857,-78.618909,cat,
9306,9306,Poole Rd at Russ St,,35.776561,-78.610768,cat,
9308,9308,Norman Pl at Buck Jones Rd,,35.775248,-78.732901,cat,
9310,9310,Edwards Mill Rd at Mill Tree Rd,,35.833939,-78.697256,cat,
9311,9311,Calvary Dr at Louisburg Rd,,35.8431,-78.57662,cat,
9312,9312,Sawmill Rd at Northway Ct,,35.88225,-78.64716,cat,
9314,9314,Swinburne Rd at Falstaff Rd,,35.78273,-78.5861,cat,
9315,9315,E Lenoir St at Chavis Way,,35.772704,-78.631361,cat,
9316,9316,E Lenoir St at S Swain St,,35.772677,-78.629492,cat,
9317,9317,E Lenoir St at S State St,,35.772533,-78.624559,cat,
9318,9318,S State St at E Lenoir St,,35.770875,-78.624593,cat,
9319,9319,S State St at MLK Jr Blvd,,35.768117,-78.624747,cat,
9320,9320,Creedmoor Rd at Sherborne Pl,,35.854298,-78.680658,cat,
9321,9321,Fort Sumter Rd at Dana Dr,,35.7742,-78.726319,cat,
9322,9322,Western Blvd at Hunt Club Ln,,35.78533,-78.71938,cat,
9323,9323,Western Blvd at Pineland Cir,,35.78634,-78.709,cat,
9324,9324,Melbourne Rd at Aukland Dr,,35.777587,-78.709441,cat,
9325,9325,Buck Jones Rd at Chest Hill Dr,,35.781662,-78.726661,cat,
9326,9326,Dana Dr At Jefferies Rd,,35.769636,-78.729753,cat,
9328,9328,Wake Forest Rd at Poplar St,,35.793982,-78.631695,cat,
9329,9329,Capital Blvd at Spring Forest Rd,,35.855748,-78.58102,cat,
9330,9330,Rock Quarry Rd at MLK Jr Blvd,,35.768874,-78.617471,cat,
9331,9331,Seabrook Rd at Cross Link Rd,,35.741962,-78.623652,cat,
9332,9332,Cross Link Rd at Platinum Ave,,35.753201,-78.61578,cat,
9333,9333,Lake Wheeler at Tryon,,35.743643,-78.679603,cat,
9337,9337,Carolina Pines Ave at Quaker Landing,,35.75195,-78.66674,cat,
9338,9338,Carolina Pines Ave at Batts St,,35.7518,-78.66381,cat,
9339,9339,Carolina Pines Ave at Henslowe Dr,,35.75111,-78.66038,cat,
9340,9340,Club Plaza at Oak Rd,,35.74734,-78.65915,cat,
9341,9341,Suffolk Blvd at Fairway Dr,,35.74523,-78.6593,cat,
9342,9342,Suffolk Blvd at Carolina Pines Ave,,35.74548,-78.65694,cat,
9343,9343,Carolina Pines Ave at S Saunders St,,35.74865,-78.64963,cat,
9344,9344,Pecan Rd at S Saunders St,,35.74857,-78.64794,cat,
9345,9345,Rush St at Hammond Rd,,35.74284,-78.64279,cat,
9346,9346,Falls of the Neuse at Manassas Ct,,35.85915,-78.6178,cat,
9347,9347,Rush St at Boone Tr,,35.741159,-78.6338,cat,
9348,9348,Rush St at Marion Dr,,35.74079,-78.63218,cat,
9349,9349,Rush St at Garner Rd,,35.74044,-78.63072,cat,
9351,9351,Cross Link Rd at Seabrook Rd,,35.742233,-78.623873,cat,
9352,9352,Cross Link Rd at Crown Crossing Ln,,35.74464,-78.62372,cat,
9353,9353,Cross Link Rd at Dandridge Dr,,35.74646,-78.622635,cat,
9354,9354,Cross Link Rd at Platinum Ave,,35.7512,-78.61703,cat,
9356,9356,Cross Link Rd at Rock Quarry Rd,,35.75464,-78.61327,cat,
